SITE_ID,SITE_IGBP,month,TA_F_avg,VPD_F_avg,P_F_avg,NETRAD_avg,NEE_VUT_REF_avg,NEE_VUT_REF_QC_avg,NEE_CUT_REF_avg,NEE_CUT_REF_QC_avg,GPP_NT_VUT_REF_avg,GPP_DT_VUT_REF_avg,GPP_NT_CUT_REF_avg,GPP_DT_CUT_REF_avg,RECO_NT_VUT_REF_avg,RECO_DT_VUT_REF_avg,RECO_NT_CUT_REF_avg,RECO_DT_CUT_REF_avg,ET_avg,BESS_PAR_avg,BESS_PARdiff_avg,BESS_RSDN_avg,CSIF_SIFdaily_avg,CSIF_SIFinst_avg,PET_avg,Ts_avg,Tmean_avg,prcp_avg,vpd_avg,prcp_lag3_avg,ESACCI_sm_avg,b1_avg,b2_avg,b3_avg,b4_avg,b5_avg,b6_avg,b7_avg,EVI_avg,GCI_avg,NDVI_avg,NDWI_avg,NIRv_avg,kNDVI_avg,Percent_Snow_avg,Fpar_avg,Lai_avg,LST_Day_avg,LST_Night_avg,CO2_concentration_avg,dataset,MODIS_LC,MODIS_IGBP,MODIS_PFT,koppen_sub,koppen,hemisphere,LOCATION_LAT,LOCATION_LONG
US-NR1,ENF,1,-6.3695,2.188,1.42035714285714,30.1374473407143,0.3770165,0.980558857142857,0.377747071428571,0.978542642857143,0.0022364121428571,0.0405713742857143,8.296771428571E-4,0.0432190428571429,0.382074642857143,0.438278571428571,0.379632214285714,0.452438571428571,2.08342865,34.3571428571429,16.2142857142857,79.7857142857143,0.0691565696428571,0.258499757142857,-0.0052100637142857,263.779077857143,264.366640714286,9.553854285714E-4,0.110658982428571,0.0030401181428571,0.24943720478288073,0.108914849285714,0.219563201428571,0.089792637,0.110034831785714,0.161879113571429,0.077176729,0.0403244163571429,0.259386284615385,1.51545741785714,0.406465198571429,0.483505027142857,0.0885871372142857,0.175342532857143,36.7442396428571,0.475,0.757142857142857,270.614285714286,262.851428571429,382.521428571429,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,2,-7.34092857142857,1.78528571428571,1.8285,63.22785199,0.332192928571429,0.978860571428571,0.327076071428571,0.976694428571429,0.0154653071428571,0.0585944437142857,0.0137545672142857,0.0491217797142857,0.350335857142857,0.426171357142857,0.350343142857143,0.422624285714286,2.59224687857143,50.7857142857143,24.8571428571429,118.071428571429,0.0671317229285714,0.232275595714286,-0.0061178510714285,263.69864,264.122121428571,0.0012127478571428,0.109703071142857,0.0032049565714285,0.24943720478288073,0.17998101,0.278623928571429,0.164503334285714,0.182336111428571,0.189767553571429,0.0785317313571429,0.0396294955714286,0.26412603,0.887912925714286,0.28452024,0.564703153571429,0.0776878864285714,0.0930363968571429,55.4314742142857,0.380714285714286,0.607142857142857,270.034285714286,260.935714285714,382.826428571429,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,3,-3.49423076923077,2.67984615384615,1.95638461538462,102.520822409231,0.505088307692308,0.981648076923077,0.501363,0.97927,0.0988279497692308,0.138189365384615,0.0960040843076923,0.128976392307692,0.602790153846154,0.615008,0.600200923076923,0.609895846153846,3.7266092,76.2307692307692,37.0769230769231,176.307692307692,0.075693688,0.236054783076923,-0.0096773918461538,267.846187692308,268.283985384615,0.0015021316153846,0.169678393076923,0.0036579876153846,0.273932946153846,0.117246930769231,0.216556000769231,0.0933226755384615,0.116157097230769,0.16728027,0.100279386153846,0.0594243745384615,0.2389622025,1.30690072307692,0.369468356923077,0.386136152307692,0.0814804435384615,0.144996998461538,50.6724568461538,0.331538461538462,0.615384615384615,275.330769230769,264.824615384615,383.973846153846,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,4,-0.267769230769231,3.32361538461538,2.83623076923077,141.144345053846,0.313242176923077,0.946367461538462,0.313093092307692,0.939262846153846,0.759133484615385,0.696850207692308,0.755166453846154,0.693713869230769,1.07321146153846,1.11493030769231,1.07557438461538,1.08209492307692,3.8932454,96.3846153846154,47.9230769230769,221.538461538462,0.0829990440769231,0.233776483076923,-0.0127795150769231,271.928581538462,272.119080769231,0.0025114961538461,0.232833023076923,0.005452403076923,0.294673069230769,0.108455802461538,0.208881410769231,0.0820521213846154,0.106486806153846,0.183794197692308,0.127732745307692,0.0781510596153846,0.230711025833333,1.45123771538462,0.388836993846154,0.262517634615385,0.0816513716153846,0.161294660923077,36.3538463076923,0.342307692307692,0.738461538461539,279.867692307692,268.303076923077,384.548076923077,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,5,4.46572727272727,4.50954545454545,2.75827272727273,162.134837472727,-1.95606818181818,0.928152363636364,-1.93208336363636,0.910190636363636,3.70581090909091,3.83026636363636,3.72039272727273,3.78727454545455,1.76851454545455,1.75631727272727,1.75239636363636,1.85267636363636,3.60510315454545,104.636363636364,54.0,238.0,0.108736099,0.284960243636364,-0.0166472251818182,277.835499090909,277.645325454545,0.003083347,0.363588887272727,0.006944911090909,0.228573818181818,0.074943521,0.186281915454545,0.048170574,0.0733419273636364,0.209534054545455,0.162947255454545,0.102324390909091,0.247879499,1.91637408181818,0.475203196363636,0.107173939454545,0.0950241943636364,0.22545422,11.2434016881818,0.449090909090909,1.08181818181818,286.561818181818,272.563636363636,384.280454545455,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,6,10.7356153846154,7.74738461538462,1.28638461538462,184.853026630769,-2.31813846153846,0.947863230769231,-2.29508923076923,0.932906,5.56606230769231,6.01238384615385,5.58438307692308,6.03494076923077,3.26804,3.84087538461538,3.25880615384615,3.87126846153846,5.60575188461539,121.153846153846,47.5384615384615,279.769230769231,0.15942964,0.406935945384615,-0.0229458890769231,285.057919230769,284.475693846154,0.0024114149230769,0.698284967692308,0.0079202063076923,0.191127837692308,0.0595153060769231,0.203829956923077,0.0342910975384615,0.0617105797692308,0.232593069230769,0.182068053846154,0.109385923384615,0.288052360833333,2.41731316923077,0.559301570769231,0.0725923883076923,0.117850626615385,0.303254946153846,0.947252769230769,0.545384615384615,1.54615384615385,295.067692307692,278.7,384.882307692308,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,7,13.9926428571429,8.52471428571429,2.78057142857143,161.96466015,-0.872077428571429,0.950892928571429,-0.861827428571429,0.933275642857143,5.67649571428571,6.49752,5.69139285714286,6.45459071428571,4.79723642857143,5.73225571428571,4.79842357142857,5.78621928571429,8.21237690714286,109.357142857143,49.5,248.285714285714,0.168573734285714,0.439018337142857,-0.0222133014285714,288.41465,287.835088571429,0.0032396092857142,0.795792265714286,0.0088725917142857,0.205236896428571,0.0517388247142857,0.209543081428571,0.029851267,0.0549695832142857,0.22676128,0.170734903571429,0.0969626713571429,0.302923138461538,2.82140326428571,0.60426539,0.102272163642857,0.126579401357143,0.349912225714286,0.0276497685714286,0.573571428571429,1.67142857142857,296.947142857143,281.862857142857,383.757142857143,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,8,12.7575833333333,7.4445,2.16875,140.736173066667,-1.14739783333333,0.966901833333333,-1.18484408333333,0.956877166666667,5.58223166666667,6.1518925,5.57463666666667,6.13519333333333,4.43447,5.0257775,4.4245475,5.05196083333333,8.06948399166667,99.5833333333333,45.25,226.416666666667,0.136746412833333,0.375532914166667,-0.0197644228333333,287.082283333333,286.5202575,0.0028422523333333,0.678729641666667,0.0080302830833333,0.187173648333333,0.0446790083333333,0.1904362025,0.02566033825,0.0474808116666667,0.206344179166667,0.151989254166667,0.0846842655,0.285746046363636,3.01527379166667,0.619855065,0.1123629005,0.118081576166667,0.3665107375,0.0,0.588333333333333,1.73333333333333,294.115,280.915,383.377083333333,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,9,8.81976923076923,6.22523076923077,2.13946153846154,114.772939779231,-1.25855269230769,0.955876,-1.26255446153846,0.942841846153846,4.09243384615385,4.29130230769231,4.08722384615385,4.29901769230769,2.83875846153846,3.18646384615385,2.83093461538462,3.21471692307692,5.70019735384615,89.0,32.3846153846154,205.230769230769,0.0889107073076923,0.263084136923077,-0.0172013956153846,282.606623846154,282.237596153846,0.0022056468461538,0.520819828461538,0.0083408423076923,0.198120280769231,0.0433035913846154,0.168471915384615,0.024796153,0.0443198709230769,0.182728326923077,0.132192687692308,0.0733866657692308,0.24972589,2.81387667692308,0.590900429230769,0.120597573461538,0.0996349593076923,0.336027587692308,0.233333326153846,0.593846153846154,1.50769230769231,291.324615384615,277.933846153846,383.117307692308,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,10,2.73535714285714,4.25042857142857,1.65285714285714,74.5325238357143,-0.422410385714286,0.955645071428571,-0.418157364285714,0.949884714285714,1.89335928571429,1.92130142857143,1.88890857142857,1.92500357142857,1.45355285714286,1.40519357142857,1.46891357142857,1.38360642857143,3.06268298571429,64.4285714285714,24.3571428571429,149.428571428571,0.0622931119285714,0.20058204,-0.0119265471428571,275.421327142857,275.546465,0.0016728037142857,0.307092967142857,0.006656853,0.190337928571429,0.04465135,0.156078067857143,0.0258015687857143,0.0431432938571429,0.166953796428571,0.118027125142857,0.0661097491428571,0.225636552307692,2.66898502142857,0.557757125,0.138404139571429,0.0867567577142857,0.302059576428571,6.41935476071429,0.555,1.07857142857143,283.598571428571,272.795714285714,382.559285714286,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,11,-2.17857142857143,3.17678571428571,1.11207142857143,34.3288376914286,0.512951357142857,0.973214357142857,0.509699071428571,0.972321428571429,0.221338378571429,0.219315303571429,0.219553028571429,0.204342932857143,0.735805285714286,0.706387285714286,0.735821928571429,0.6982765,2.1538098,40.7142857142857,17.4285714285714,94.2857142857143,0.0658517972857143,0.231553825714286,-0.0073259922142857,268.461018571429,269.027455714286,0.0010878942857142,0.181410051428571,0.0049222090714285,0.189173555,0.0522865714285714,0.17196274,0.0328296677857143,0.0508981224285714,0.158975141428571,0.100105585071429,0.0549142452142857,0.238621410769231,2.56008812857143,0.543415343571429,0.259871086428571,0.0922537018571429,0.289270135,15.4857141214286,0.537142857142857,0.907142857142857,275.97,267.804285714286,383.276785714286,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-NR1,ENF,12,-6.80892307692308,1.95438461538462,1.48507692307692,18.6573401315385,0.406756846153846,0.985421769230769,0.404984923076923,0.984129384615385,-0.0099832038461538,0.0457887192307692,-0.0109505023846154,0.0447259376923077,0.397879538461538,0.485420076923077,0.397946230769231,0.477012384615385,1.64159616153846,29.2307692307692,14.3076923076923,67.5384615384615,0.0644441838461538,0.242263854615385,-0.0044284973076923,263.28389,263.862556153846,0.0010053761538461,0.101103202307692,0.0036917939230769,0.103024658846154,0.0650031363076923,0.195114576923077,0.0444951942307692,0.0642263966923077,0.157881356923077,0.0887900734615385,0.0479411793846154,0.2581405875,2.36938218461538,0.523551504615385,0.364328106923077,0.0990439880769231,0.272389826153846,35.7320096153846,0.468461538461538,0.730769230769231,270.069230769231,262.910769230769,384.218846153846,FLUXNET,8,WSA,SA,Dfc,Cold,N,40.0329,-105.5464
US-Oho,DBF,1,-3.386,1.035,1.317625,20.56783904625,-0.3565706675,0.94615275,-0.356666,0.94632075,0.603121125,0.42857175,0.604084375,0.386767625,0.246550461875,0.582459625,0.24771813375,0.651841125,0.8460865175,24.0,15.375,51.5,0.01273688425,0.048357826,-0.001493045125,268.921125,269.27320125,0.00225210225,0.127835004125,0.007290229,0.41344539,0.1211028605,0.20439716,0.08862744075,0.1076506595,0.23646209,0.20693758625,0.1320038875,0.159511024285714,1.45219020375,0.31990612875,-0.03183944925,0.056201979625,0.113914041875,52.0100801875,0.1775,0.225,271.3025,263.44,384.9625,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,2,-1.77477777777778,1.33588888888889,1.77766666666667,45.40459118,-0.286189888888889,0.955057777777778,-0.281800011111111,0.955300222222222,0.564058777777778,0.482853333333333,0.558578888888889,0.473942,0.277869033333333,0.594343555555556,0.278936655555556,0.603842222222222,1.3588709,39.1111111111111,23.4444444444444,84.7777777777778,0.0148681694444444,0.0514768533333333,-0.0018928083333333,270.315596666667,270.593482222222,0.0023426732222222,0.144541874444444,0.0073516873333333,0.408338962222222,0.108714409333333,0.196196431111111,0.0686491578888889,0.0910046833333333,0.24976246,0.234558663333333,0.154001986666667,0.1623794,1.45727666666667,0.319947071111111,-0.105107539666667,0.05821836,0.106381862777778,53.1729752222222,0.196666666666667,0.233333333333333,274.544444444444,264.4,385.159444444444,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,3,4.29633333333333,3.11044444444444,1.33944444444444,74.3709989955556,0.580879111111111,0.953703555555556,0.578565111111111,0.954525111111111,0.229181555555556,0.327812777777778,0.213689444444444,0.370155666666667,0.810060111111111,1.011711,0.796118111111111,1.04048255555556,2.48733411111111,63.4444444444444,32.2222222222222,138.888888888889,0.0374096932222222,0.115909350333333,-0.003901455,277.011503333333,276.901727777778,0.0023797195555555,0.276546133333333,0.0068120921111111,0.404826923333333,0.0984107551111111,0.193293588888889,0.0539178581111111,0.0791138662222222,0.259893502222222,0.252973474444444,0.169916478888889,0.17211368125,1.49461737777778,0.32998555,-0.135295475111111,0.0632570843333333,0.10971224,10.168459,0.253333333333333,0.455555555555556,286.084444444444,269.982222222222,385.382222222222,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,4,10.5905,5.81033333333333,2.873,108.26482953,1.32637883333333,0.949536833333333,1.32797783333333,0.95081,0.385123583333333,0.3565975,0.387849,0.370295416666667,1.71150183333333,1.60608,1.712085,1.64169,3.8651687,88.1666666666667,40.3333333333333,192.333333333333,0.097916646,0.272747005,-0.0065730365,283.475566666667,283.197778333333,0.0030465863333333,0.460673633333333,0.0075088048333333,0.381273703333333,0.09249389,0.222558603333333,0.0499774991666667,0.0799244448333333,0.284245553333333,0.261638051666667,0.170129436666667,0.238701078,1.785911,0.409877986666667,-0.0813592896666667,0.0926636696666667,0.170523431666667,0.0,0.34,0.733333333333333,294.816666666667,274.946666666667,387.999166666667,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,5,16.2955555555556,7.26122222222222,2.80588888888889,145.711731955556,-1.45057033333333,0.918533444444444,-1.45999744444444,0.921072333333333,5.45297333333333,5.41089333333333,5.41529555555556,5.25218111111111,4.00240222222222,4.01793444444444,3.95572,3.90661555555556,6.13624883333333,108.888888888889,49.6666666666667,236.444444444444,0.300105271111111,0.780125842222222,-0.0073828961111111,289.688712222222,289.268464444444,0.0031814317777777,0.624178965555556,0.0086601486666666,0.366233802222222,0.0732686871111111,0.302405142222222,0.0413895413333333,0.0807051507777778,0.317440291111111,0.233082371111111,0.131078809333333,0.4048162775,2.76213334444444,0.605104992222222,0.126125282222222,0.185360502222222,0.352933955555556,0.0,0.598888888888889,2.02222222222222,298.311111111111,281.773333333333,386.811666666667,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,6,21.0918888888889,8.42088888888889,2.83588888888889,164.174232611111,-7.81377777777778,0.938657444444444,-7.83308111111111,0.938811777777778,12.6767444444444,13.0496888888889,12.6967888888889,13.0576222222222,4.86296555555556,5.24831666666667,4.87131777777778,5.39891666666667,7.57638045555556,120.0,53.4444444444444,259.888888888889,0.42555375,1.07837041111111,-0.0083984667777777,294.906218888889,294.479781111111,0.0031152592222222,0.866155566666667,0.0092360558888888,0.350567102222222,0.0613280771111111,0.358154154444444,0.0351020002222222,0.0734298782222222,0.346455937777778,0.226255791111111,0.115291119,0.50784856625,3.89013738888889,0.70761199,0.225734758888889,0.253510458888889,0.462702823333333,0.0,0.695555555555555,2.92222222222222,301.675555555556,287.386666666667,386.608888888889,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,7,22.7411111111111,8.38211111111111,3.588,169.8446429,-7.79152333333333,0.939142777777778,-7.78409111111111,0.942054888888889,13.7741,13.2043666666667,13.6723888888889,13.1522888888889,5.98256555555556,5.60103111111111,5.89298555555556,5.54553666666667,8.32420157777778,119.333333333333,52.3333333333333,257.777777777778,0.418249708888889,1.08219183333333,-0.0085132661111111,297.472271111111,296.88876,0.0027180936666666,1.00950083333333,0.0090147846666666,0.337125685555556,0.0567038803333333,0.356359531111111,0.0324842482222222,0.0679906193333333,0.345803117777778,0.222147348888889,0.107950313777778,0.51723903875,4.24733026666667,0.725438466666667,0.232121991111111,0.258592341111111,0.48250941,0.0,0.721111111111111,3.06666666666667,302.46,289.628888888889,386.013888888889,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,8,21.7301,7.1149,2.3271,140.14962669,-6.503488,0.9353495,-6.438207,0.9357527,11.93432,11.78746,11.80383,11.60616,5.430839,5.458718,5.378413,5.274614,6.79640371,102.6,45.8,221.4,0.358171196,0.980753094,-0.0073672428,296.136791,295.684498,0.0028085573,0.912139088,0.0083782771,0.334346238,0.0519540795,0.330392306,0.0297944745,0.0625351423,0.326534741,0.208847875,0.0998749626,0.489312105555556,4.28418786,0.727759713,0.22489546,0.24063084,0.485095901,0.0,0.727,3.06,301.12,287.862,384.994,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,9,17.9826,5.9052,2.4375,100.656062701,-4.896523,0.9414584,-4.871746,0.9411805,8.30134,8.224719,8.336408,8.2467,3.404816,3.567437,3.474241,3.664476,4.91625993,83.7,35.8,181.3,0.247915001,0.734874953,-0.0062648229,292.133796,291.846986,0.0023586208,0.693330363,0.0077712858,0.338922901,0.0529183982,0.284779938,0.0303969685,0.0592433293,0.297941951,0.195657031,0.0959873896,0.417492291111111,3.80987125,0.685500214,0.184635875,0.195688321,0.438240517,0.0,0.672,2.32,298.212,284.502,384.4135,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,10,11.436625,4.349125,1.834625,51.0087993525,-1.137427175,0.96891825,-1.139199575,0.968918125,3.03548375,2.9896675,3.01141875,2.985385,1.898055,2.23214625,1.87743125,2.2209325,2.8907198375,55.625,24.0,120.625,0.125389585,0.40409781,-0.004931937625,284.9144825,284.94963625,0.001924081875,0.46354262,0.006828462875,0.3470373175,0.064295803875,0.23321548875,0.035496179875,0.0612233195,0.27314697,0.19956934875,0.106025052625,0.310757121428571,2.82114895,0.564620785,0.0757621485,0.13297658125,0.31065379875,0.0,0.49,1.0125,291.3525,278.09,384.78125,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
US-Oho,DBF,11,5.71233333333333,2.791,2.11633333333333,18.99083101,0.820756,0.944676166666667,0.813727833333333,0.9458335,0.298616333333333,0.3116775,0.303285666666667,0.3177635,1.119371,1.2153955,1.11238416666667,1.1858415,1.23215799,34.3333333333333,16.3333333333333,75.1666666666667,0.0495094455,0.175372213333333,-0.0032473168333333,278.439973333333,278.704138333333,0.002260804,0.276967175,0.0069857616666666,0.383679363333333,0.07336972,0.1873086,0.0402869428333333,0.0612844483333333,0.248909418333333,0.209743888333333,0.127223330666667,0.215772316,2.0565927,0.436094273333333,-0.0545201381666667,0.0819778283333333,0.188613396666667,0.0,0.343333333333333,0.466666666666667,282.86,272.033333333333,388.9225,AmeriFlux,4,DBF,DBF,Dfa,Cold,N,41.5545,-83.8438
