TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100108,20100114,26.479,1.0,504.801,243.469,0.458333,407.255,0.0,10.824,1.0,99.526,1.0,5.232,0.0,2.685,1.0,0.372448311141,0.993055555556,132.660481111,1.0,-9999,-9999,424.501,1.0,-9999,1.0,121.598,0.979167,-9999,1.27431,-3.81534,0.982143,-9999,1.05643,-1.37201,0.0,-9999,-1.24284,-1.19224,-1.02951,0.0,0.0,0.0,17.8954,15.9437,17.3721,17.8455,19.4209,17.141,18.3853,18.7997,3.32966,3.30083,3.33545,3.35966,8.15186,7.80258,8.13451,8.15467,-9999,-9999
20100115,20100121,25.777,1.0,499.83,260.012,0.458333,393.69,0.0,11.463,1.0,99.655,1.0,6.264,0.0,2.443,0.994048,0.304435679748,0.982638888889,148.457493424,1.0,-9999,-9999,420.416,1.0,-9999,1.0,130.809,0.958333,-9999,1.10955,-2.2343,0.96131,-9999,1.06838,-1.84914,0.0,-9999,-1.84914,-1.64728,-1.51951,0.0,0.0,0.0,17.2843,15.2793,16.8176,17.1978,19.1597,17.162,18.3289,18.777,3.15892,3.13157,3.16441,3.18738,8.25638,7.83788,8.23789,8.25915,-9999,-9999
20100122,20100128,27.03,1.0,493.186,267.7,0.458333,392.603,0.0,13.162,1.0,99.624,1.0,3.94,0.0,2.354,0.994048,0.301603152778,1.0,213.512923726,1.0,-9999,-9999,424.375,1.0,-9999,1.0,149.337,0.952381,-9999,1.12006,-0.644251,0.958333,-9999,1.1528,-1.68171,0.0,-9999,-1.60997,-1.4313,-1.30182,0.0,0.0,0.0,18.3978,16.3999,17.8748,18.3781,19.6836,18.0099,19.338,19.6836,3.47928,3.44915,3.48533,3.51062,8.11436,7.6414,8.09532,8.11713,-9999,-9999
20100129,20100204,30.488,1.0,484.87,270.104,0.458333,417.126,0.0,18.023,1.0,99.378,1.0,1.544,0.0,3.146,1.0,0.414453986111,1.0,217.690112292,1.0,-9999,-9999,420.369,1.0,-9999,1.0,179.184,0.940476,-9999,1.68436,-38.595,0.940476,-9999,1.45315,-1.43678,0.014881,0.37401,-1.42224,-1.30217,-0.914578,0.014881,0.014881,0.047619,21.5671,19.4934,21.1815,21.7445,23.4167,20.9058,22.1723,23.1616,4.42645,4.38812,4.43415,4.46633,7.31802,6.91672,7.29046,7.31935,-9999,-9999
20100205,20100211,29.316,1.0,474.911,268.593,0.458333,413.707,0.0,16.465,0.997024,99.32,0.991071,3.533,0.0,2.515,0.988095,0.30410419334,0.989583333333,174.962785274,0.975694444444,-9999,-9999,430.066,1.0,-9999,1.0,150.809,0.96131,-9999,1.45502,-21.0856,0.96131,-9999,1.27615,-1.13584,0.4375,0.308033,-1.09904,-0.965278,-0.890006,0.497024,0.440476,0.440476,20.5732,18.4931,20.1555,20.5857,22.4319,19.5718,20.9813,21.7054,4.15925,4.12324,4.16649,4.19672,7.35018,6.94747,7.3228,7.35186,-9999,-9999
20100212,20100218,27.516,1.0,463.37,195.523,0.494048,414.85,0.0,12.493,1.0,99.596,1.0,8.502,0.0,2.453,1.0,0.340614510417,1.0,142.242091374,0.986111111111,-9999,-9999,426.136,1.0,-9999,1.0,120.581,0.96131,-9999,1.41042,-11.2657,0.967262,-9999,1.08305,-0.374247,0.821429,0.332302,-0.329846,0.0545287,0.194023,0.827381,0.85119,0.91369,17.5576,16.7101,17.3649,17.5316,17.406,16.7534,17.1414,17.3819,3.58979,3.5587,3.59603,3.62213,6.47686,6.30516,6.45929,6.47939,-9999,-9999
20100219,20100225,26.709,1.0,450.346,225.587,0.5,406.145,0.0,11.941,1.0,99.756,1.0,2.986,0.0,2.981,1.0,0.372028131944,1.0,87.2652129366,0.996527777778,-9999,-9999,420.939,1.0,-9999,1.0,128.512,0.964286,-9999,1.64264,-29.8226,0.970238,-9999,1.13701,0.311756,0.8125,0.381325,0.227355,0.289683,0.431001,0.821429,0.800595,0.866071,18.3333,18.0354,18.5882,18.8335,17.7985,17.5309,18.2844,18.6245,3.43504,3.4053,3.44102,3.46599,7.42356,7.10106,7.40623,7.42615,-9999,-9999
20100226,20100304,26.055,1.0,435.979,222.751,0.5,395.193,0.0,11.62,0.994048,99.943,1.0,3.207,0.0,2.263,1.0,0.300307229167,1.0,153.787646701,1.0,-9999,-9999,423.531,1.0,-9999,1.0,130.09,0.997024,-9999,1.46313,-9.55072,0.997024,-9999,1.08452,-2.14356,0.735119,0.317425,-2.19683,-1.96565,-1.59401,0.741071,0.770833,0.848214,17.3768,17.2881,18.1732,19.312,18.7711,18.7278,20.1133,21.3857,3.25528,3.2271,3.26095,3.28461,6.95728,6.622,6.94036,6.95974,-9999,-9999
20100305,20100311,26.533,1.0,420.448,247.31,0.5,382.094,0.0,13.495,1.0,99.679,1.0,0.523,0.0,2.159,1.0,0.226035302083,1.0,174.413265694,1.0,-9999,-9999,439.177,1.0,-9999,1.0,128.374,1.0,-9999,1.42023,6.82853,1.0,-9999,1.16706,-1.03644,0.776786,0.302861,-1.97006,-1.56772,-1.39558,0.877976,0.821429,0.803571,15.1197,15.0036,15.5153,16.2537,17.3532,17.011,17.1079,17.7068,3.34462,3.31566,3.35044,3.37475,7.09829,6.70568,7.07288,7.10048,-9999,-9999
20100312,20100318,24.828,1.0,403.967,234.247,0.511905,379.571,0.0,11.856,1.0,99.773,1.0,0.719,0.0,2.388,0.985119,0.296978083018,0.986111111111,128.135477083,1.0,-9999,-9999,426.39,1.0,-9999,1.0,116.818,0.964286,-9999,1.7846,-11.0142,0.96131,-9999,1.34714,0.997485,0.723214,0.36011,0.471823,0.626576,0.705615,0.839286,0.75,0.699405,16.2138,15.8033,16.768,17.4433,15.8603,15.4386,16.2018,16.7599,2.96842,2.94271,2.97358,2.99516,7.10684,6.73646,7.08947,7.10935,-9999,-9999
20100319,20100325,25.234,1.0,386.781,160.088,0.520833,408.945,0.0,9.897,1.0,99.605,1.0,26.688,0.0,2.701,0.988095,0.357928186141,0.993055555556,85.7207069375,1.0,-9999,-9999,431.731,1.0,-9999,1.0,95.0036,0.97619,-9999,1.75813,-10.2461,0.97619,-9999,1.17766,-0.54763,0.821429,0.338168,-0.712051,-0.673021,-0.596719,0.833333,0.83631,0.821429,14.3851,14.627,15.4492,15.7522,15.4953,15.3036,16.0477,16.4127,3.00965,2.9836,3.01489,3.03677,5.7633,5.64797,5.74945,5.76635,-9999,-9999
