TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120621,13.518,0.0,226.411,79.365,0.604167,341.896,0.0,4.321,0.0,100.051,0.0,7.411,0.0,1.575,0.0,-9999,0.0,-9999,0.0,-9999,0.0,442.203,0.0,-9999,1.0,71.6708,0.229167,-9999,-9999,-9999,1.52639,-69.3462,0.229167,-9999,-9999,-9999,3.04531,6.70598,0.0,0.800071,6.64081,6.82943,7.10208,0.0,0.0,0.0,13.9477,13.7843,13.9477,14.4474,7.18384,6.68422,7.18384,8.29786,3.4007,2.72282,3.72487,8.5718,3.33943,1.6234,2.45591,3.2474,-9999,-9999
20120622,13.154,0.0,226.408,86.837,0.604167,343.47,0.0,4.387,0.0,100.577,0.0,0.342,0.0,1.845,0.0,-9999,0.0,-9999,0.0,-9999,0.0,446.482,0.0,-9999,1.0,92.529,0.0,-9999,-9999,-9999,1.86544,-71.5461,0.0,-9999,-9999,-9999,2.98738,6.06648,0.0,0.772845,6.00131,6.29902,7.33853,0.0,0.0,0.0,13.5606,13.3764,13.5606,14.0825,6.64054,6.11861,7.32824,7.68071,3.31654,2.64869,3.69225,8.48325,3.62064,1.76949,2.66654,3.52261,-9999,-9999
20120623,13.261,0.0,226.455,137.275,0.604167,297.613,0.0,5.31,0.0,100.896,0.0,0.0,0.0,1.339,0.0,-9999,-9999,-9999,-9999,-9999,-9999,461.445,0.0,-9999,1.0,75.3765,0.0,-9999,-9999,-9999,1.91446,-69.2053,0.0,-9999,-9999,-9999,3.04681,8.57051,0.0,0.869289,8.57051,9.15304,9.31982,0.0,0.0,0.0,13.7527,13.5864,13.7527,14.2546,4.47875,4.27175,4.51323,5.8222,3.3558,2.68509,3.69955,8.50609,4.83481,2.67672,3.54391,4.74129,-9999,-9999
20120624,16.396,0.0,226.55,139.464,0.604167,313.877,0.0,6.307,0.0,100.681,0.0,0.278,0.0,1.52,0.0,-9999,0.0,-9999,0.0,-9999,0.0,454.033,0.0,-9999,1.0,76.0082,0.0,-9999,-9999,-9999,2.032,-76.1891,0.0,-9999,-9999,-9999,3.21191,14.1779,0.0,3.50005,11.9837,13.8203,14.5901,0.0,0.0,0.0,16.6315,16.5412,16.6896,17.0452,3.19659,2.07084,2.94703,4.7584,3.99547,3.23546,4.22004,9.10568,4.86678,2.7155,3.52538,4.78872,-9999,-9999
20120625,17.167,0.0,226.694,79.434,0.604167,357.319,0.0,5.313,0.0,100.852,0.0,0.655,0.0,1.428,0.0,-9999,0.0,-9999,0.0,-9999,0.0,441.491,0.0,-9999,1.0,93.9541,0.0,-9999,-9999,-9999,1.99919,-85.076,0.0,-9999,-9999,-9999,3.45863,14.3379,0.0,-9999,12.8778,14.3379,14.5536,0.0,0.0,0.0,17.2396,17.1638,17.3105,17.6153,3.06177,2.76187,2.9726,4.66744,4.13476,3.35247,4.36413,9.25454,3.35437,1.62738,2.46583,3.26149,-9999,-9999
20120626,17.66,0.0,226.887,119.625,0.604167,341.58,0.0,5.694,0.0,100.626,0.0,0.0,0.0,1.639,0.0,-9999,0.0,-9999,0.0,-9999,0.0,436.208,0.0,-9999,1.0,76.2658,0.0,-9999,-9999,-9999,2.02889,-81.6977,0.0,-9999,-9999,-9999,3.4598,11.7543,0.0,-9999,11.7049,11.7615,14.042,0.0,0.0,0.0,17.8033,17.7697,17.9024,18.1395,3.81419,3.83067,4.99332,6.28356,4.25535,3.4591,4.48563,9.34156,4.44743,2.36712,3.25585,4.35852,-9999,-9999
20120627,20.12,0.0,227.129,135.663,0.604167,346.237,0.0,7.285,0.0,100.351,0.0,0.0,0.0,2.866,0.0,-9999,0.0,-9999,0.0,-9999,0.0,428.435,0.0,-9999,1.0,75.8388,0.0,-9999,-9999,-9999,2.2638,-83.2478,0.0,-9999,-9999,-9999,3.8307,5.85001,0.0,-9999,5.71251,6.00847,7.6756,0.0,0.0,0.0,20.2138,19.9354,20.3607,20.5067,12.9393,12.5987,13.5918,14.5636,4.78471,3.91804,5.02449,9.76386,4.72585,2.64974,3.12142,4.70355,-9999,-9999
20120628,22.788,0.0,227.42,135.958,0.604167,358.577,0.0,9.315,0.0,100.054,0.0,0.0,0.0,3.617,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,89.0662,0.0,-9999,-9999,-9999,-9999,-72.8036,0.0,-9999,-9999,-9999,-9999,6.06648,0.0,-9999,6.00131,6.29902,7.21969,0.0,0.0,0.0,22.9808,22.8991,23.2583,23.3351,15.5937,15.5937,16.5835,17.2289,5.38579,4.44343,5.6338,10.2156,4.43424,2.56434,2.98063,4.44344,-9999,-9999
20120629,23.866,0.0,227.759,122.755,0.604167,377.939,0.0,11.081,0.0,99.845,0.0,0.0,0.0,3.55,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,75.1336,0.0,-9999,-9999,-9999,-9999,-68.0887,0.0,-9999,-9999,-9999,-9999,6.32313,0.0,-9999,6.25796,6.29342,7.47137,0.0,0.0,0.0,24.1514,24.1293,24.4567,24.5281,16.6583,16.6583,18.1246,18.2523,5.63776,4.6652,5.88831,10.3926,3.97645,2.34552,2.61082,3.99475,-9999,-9999
20120630,24.225,0.0,228.147,105.531,0.604167,386.114,0.0,11.511,0.0,99.878,0.0,0.0,0.0,2.874,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,75.3765,0.0,-9999,-9999,-9999,-9999,-69.2053,0.0,-9999,-9999,-9999,-9999,8.95336,0.0,-9999,8.42856,9.02499,9.8271,0.0,0.0,0.0,24.5394,24.4918,24.9196,24.9291,14.9247,14.9851,15.0885,15.9749,5.72139,4.70159,5.97281,10.4518,3.6685,2.07432,2.32655,3.68551,-9999,-9999
20120701,23.717,0.0,228.582,137.999,0.604167,356.711,0.0,12.053,0.0,99.869,0.0,0.0,0.0,3.472,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.4036,0.0,-9999,-9999,-9999,-9999,-79.6466,0.0,-9999,-9999,-9999,-9999,13.5384,0.0,-9999,12.2773,13.5384,14.0028,0.0,0.0,0.0,23.9913,23.9795,24.2945,24.3628,9.98096,10.0244,10.2916,10.816,5.6032,4.63485,5.85336,10.3679,4.01172,2.57792,2.87131,4.01242,-9999,-9999
20120702,23.964,0.0,229.066,130.354,0.604167,379.944,0.0,11.132,0.0,99.888,0.0,1.047,0.0,3.038,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.5587,0.0,-9999,-9999,-9999,-9999,-81.6186,0.0,-9999,-9999,-9999,-9999,14.5946,0.0,-9999,13.2668,14.5765,14.5946,0.0,0.0,0.0,24.2825,24.2472,24.6156,24.665,9.66501,9.79853,10.0364,10.0671,5.66479,4.67748,5.91514,10.4058,3.92398,2.44692,2.7314,3.92727,-9999,-9999
20120703,16.357,0.0,229.598,36.794,0.604167,383.915,0.0,3.493,0.0,100.166,0.0,5.088,0.0,2.189,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.2658,0.0,-9999,-9999,-9999,-9999,-81.6977,0.0,-9999,-9999,-9999,-9999,12.1371,0.0,-9999,12.0877,12.3106,13.7585,0.0,0.0,0.0,16.4648,16.3486,16.5069,16.9068,2.75857,2.61457,4.12313,4.36985,3.96376,3.20476,4.18974,9.11081,1.91471,0.791324,1.36015,1.84002,-9999,-9999
20120704,17.666,0.0,230.177,107.278,0.604167,380.824,0.0,5.339,0.0,99.743,0.0,6.774,0.0,2.194,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.2342,0.0,-9999,-9999,-9999,-9999,-86.7053,0.0,-9999,-9999,-9999,-9999,5.21051,0.0,-9999,5.07301,5.4765,7.81016,0.0,0.0,0.0,17.8697,17.8483,17.9528,18.1936,10.5244,10.1157,11.4032,12.7657,4.26742,3.4712,4.49691,9.33663,4.08868,2.13426,2.95145,4.00414,-9999,-9999
20120705,12.592,0.0,230.803,10.708,0.604167,364.818,0.0,3.182,0.0,100.005,0.0,52.626,0.0,3.305,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,71.6708,0.0,-9999,-9999,-9999,-9999,-69.3462,0.0,-9999,-9999,-9999,-9999,6.32313,0.0,-9999,6.25796,6.29342,7.46113,0.0,0.0,0.0,13.0701,12.868,13.0701,13.608,6.13667,5.59876,6.64469,6.98963,3.20648,2.55428,3.63868,8.34197,0.647924,0.240292,0.446942,0.626736,-9999,-9999
20120706,10.863,0.0,231.476,47.94,0.604167,333.484,0.0,4.146,0.0,100.285,0.0,31.091,0.0,4.003,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,75.1336,0.0,-9999,-9999,-9999,-9999,-68.0887,0.0,-9999,-9999,-9999,-9999,6.70598,0.0,-9999,6.64081,6.82943,7.19633,0.0,0.0,0.0,11.6444,11.399,11.6444,12.2177,4.95418,4.35001,4.83368,6.25313,2.88345,2.27936,3.42362,7.904,2.23393,1.00446,1.61652,2.16042,-9999,-9999
20120707,8.698,0.0,232.196,135.804,0.604167,269.168,0.0,5.663,0.0,101.209,0.0,0.0,0.0,2.373,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,92.7718,0.0,-9999,-9999,-9999,-9999,-72.6628,0.0,-9999,-9999,-9999,-9999,8.31386,0.0,-9999,8.31386,9.07835,9.33323,0.0,0.0,0.0,10.0203,9.74125,10.0203,10.6135,0.867001,0.525849,0.864133,2.83047,2.50974,1.96534,3.01551,7.22769,4.78526,2.64807,3.50797,4.69254,-9999,-9999
20120708,8.119,0.0,232.962,148.986,0.604167,251.529,0.0,5.02,0.0,100.947,0.0,0.0,0.0,1.668,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.0082,0.0,-9999,-9999,-9999,-9999,-76.1891,0.0,-9999,-9999,-9999,-9999,13.795,0.0,-9999,12.6663,13.795,14.2073,0.0,0.0,0.0,9.6984,9.42312,9.6984,10.2817,-3.7464,-4.4429,-3.98499,-1.01318,2.43179,1.90253,2.92596,7.01336,5.08205,2.88062,3.70705,4.99075,-9999,-9999
20120709,12.789,0.0,233.773,118.538,0.604167,312.121,0.0,4.987,0.0,100.466,0.0,5.467,0.0,2.027,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.5587,0.0,-9999,-9999,-9999,-9999,-81.6186,0.0,-9999,-9999,-9999,-9999,14.9774,0.0,-9999,12.5842,14.3681,14.9774,0.0,0.0,0.0,13.4163,13.2449,13.4163,13.92,-0.455109,-1.60664,-0.867084,1.74381,3.27774,2.61996,3.65254,8.38513,4.34783,2.33484,3.21006,4.2552,-9999,-9999
20120710,15.066,0.0,234.632,25.211,0.604167,359.139,0.0,4.527,0.0,100.142,0.0,7.179,0.0,1.795,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.6612,0.0,-9999,-9999,-9999,-9999,-85.1551,0.0,-9999,-9999,-9999,-9999,11.4976,0.0,-9999,11.4482,11.7786,13.9673,0.0,0.0,0.0,15.2473,15.0703,15.2473,15.7119,1.41595,1.42578,3.28903,3.74822,3.69437,2.97253,3.9147,8.88017,1.39004,0.551268,0.976796,1.32752,-9999,-9999
20120711,9.534,0.0,235.534,112.264,0.604167,293.943,0.0,4.468,0.0,100.166,0.0,0.0,0.0,1.715,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,75.8388,0.0,-9999,-9999,-9999,-9999,-83.2478,0.0,-9999,-9999,-9999,-9999,5.46716,0.0,-9999,5.32966,5.46465,7.88398,0.0,0.0,0.0,10.6283,10.3599,10.6283,11.2165,3.51799,3.05921,4.69166,5.27098,2.65034,2.08299,3.16985,7.56526,4.32318,2.24145,3.2107,4.22333,-9999,-9999
20120712,9.464,0.0,236.481,148.258,0.604167,264.594,0.0,5.346,0.0,100.114,0.0,0.0,0.0,2.0,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,71.6708,0.0,-9999,-9999,-9999,-9999,-69.3462,0.0,-9999,-9999,-9999,-9999,6.70598,0.0,-9999,6.64081,6.82943,7.10208,0.0,0.0,0.0,10.7542,10.5067,10.7542,11.3172,4.05363,3.49071,3.93714,5.64707,2.67265,2.10636,3.18674,7.54372,5.07178,2.86887,3.70095,4.9801,-9999,-9999
20120713,12.093,0.0,237.474,148.279,0.583333,280.651,0.0,6.754,0.0,100.37,0.0,0.0,0.0,1.901,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.1581,0.0,-9999,-9999,-9999,-9999,-71.8307,0.0,-9999,-9999,-9999,-9999,5.95068,0.0,-9999,5.88792,6.18563,7.2738,0.0,0.0,0.0,12.854,12.6668,12.854,13.3701,6.06196,5.54592,6.72658,6.99506,3.14989,2.51147,3.58493,8.20857,5.01867,2.87318,3.3596,5.00241,-9999,-9999
20120714,12.739,0.0,238.51,143.305,0.583333,287.528,0.0,6.243,0.0,100.907,0.0,0.0,0.0,2.015,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,75.8958,0.0,-9999,-9999,-9999,-9999,-69.4141,0.0,-9999,-9999,-9999,-9999,8.32579,0.0,-9999,8.32579,8.99979,9.03524,0.0,0.0,0.0,13.322,13.1423,13.322,13.835,4.32306,4.06243,4.36557,5.50621,3.25833,2.60206,3.64911,8.37411,5.01585,2.78977,3.67216,4.92062,-9999,-9999
20120715,10.401,0.0,239.589,140.768,0.583333,276.329,0.0,6.444,0.0,101.321,0.0,0.0,0.0,3.393,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.4992,0.0,-9999,-9999,-9999,-9999,-76.0945,0.0,-9999,-9999,-9999,-9999,13.7557,0.0,-9999,11.8219,13.423,14.1679,0.0,0.0,0.0,11.3409,11.094,11.3409,11.9117,-1.51133,-2.90054,-1.9463,1.23572,2.81186,2.22041,3.34354,7.78477,4.98472,2.74946,3.65618,4.88737,-9999,-9999
20120716,10.556,0.0,240.712,102.251,0.583333,306.845,0.0,5.867,0.0,101.422,0.0,0.0,0.0,2.431,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,94.5304,0.0,-9999,-9999,-9999,-9999,-84.8595,0.0,-9999,-9999,-9999,-9999,13.9158,0.0,-9999,12.716,13.9158,14.1563,0.0,0.0,0.0,11.4338,11.1863,11.4338,12.0067,-2.14962,-2.7225,-2.55182,0.431242,2.83414,2.23851,3.36887,7.82488,4.01948,2.04926,2.98443,3.9213,-9999,-9999
20120717,11.832,0.0,241.876,126.655,0.583333,310.829,0.0,5.41,0.0,101.226,0.0,0.0,0.0,1.57,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.7476,0.0,-9999,-9999,-9999,-9999,-81.4109,0.0,-9999,-9999,-9999,-9999,11.3321,0.0,-9999,11.2827,11.3394,13.6586,0.0,0.0,0.0,12.5886,12.3871,12.5886,13.1188,-0.809198,-0.809198,1.08197,1.38818,3.09188,2.4606,3.5612,8.14468,4.57506,2.48463,3.37017,4.48055,-9999,-9999
20120718,12.25,0.0,243.084,151.253,0.583333,283.883,0.0,5.547,0.0,101.069,0.0,0.0,0.0,1.124,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.3233,0.0,-9999,-9999,-9999,-9999,-82.8837,0.0,-9999,-9999,-9999,-9999,5.77165,0.0,-9999,5.63986,5.93091,7.5869,0.0,0.0,0.0,12.8987,12.7035,12.8987,13.4255,6.02975,5.43991,6.67253,7.11199,3.16334,2.52059,3.60245,8.2513,5.17461,2.92589,3.77789,5.08053,-9999,-9999
20120719,11.768,0.0,244.332,154.178,0.583333,281.347,0.0,5.026,0.0,100.764,0.0,0.0,0.0,1.803,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,89.6953,0.0,-9999,-9999,-9999,-9999,-73.0882,0.0,-9999,-9999,-9999,-9999,5.95068,0.0,-9999,5.88792,6.18563,7.10734,0.0,0.0,0.0,12.595,12.4004,12.595,13.1166,5.80854,5.28687,6.46216,6.90274,3.09097,2.46148,3.55327,8.12614,5.23121,2.97552,3.8149,5.1378,-9999,-9999
20120720,14.501,0.0,245.622,154.288,0.583333,294.009,0.0,5.711,0.0,100.251,0.0,0.0,0.0,2.018,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,75.659,0.0,-9999,-9999,-9999,-9999,-68.3328,0.0,-9999,-9999,-9999,-9999,6.20733,0.0,-9999,6.14457,6.18002,7.33748,0.0,0.0,0.0,14.9193,14.7517,14.9208,15.3704,8.03297,7.58186,8.41926,8.93636,3.61402,2.90832,3.82956,8.76055,5.2132,2.97768,3.75472,5.13926,-9999,-9999
20120721,17.014,0.0,246.951,150.933,0.583333,310.611,0.0,7.436,0.0,99.782,0.0,0.0,0.0,2.329,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,75.8958,0.0,-9999,-9999,-9999,-9999,-69.4141,0.0,-9999,-9999,-9999,-9999,8.70864,0.0,-9999,8.38081,8.7957,9.53872,0.0,0.0,0.0,17.1849,17.1191,17.2611,17.5496,8.24546,7.80701,8.22591,9.06063,4.1189,3.34123,4.34646,9.2187,4.93968,2.92066,3.26163,4.94023,-9999,-9999
20120722,17.936,0.0,248.322,143.275,0.583333,342.659,0.0,6.715,0.0,100.067,0.0,0.0,0.0,1.87,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.9982,0.0,-9999,-9999,-9999,-9999,-79.5924,0.0,-9999,-9999,-9999,-9999,13.1162,0.0,-9999,12.1155,13.1162,13.6044,0.0,0.0,0.0,18.096,18.082,18.1448,18.4141,4.81264,4.4945,4.88898,5.98833,4.31865,3.51462,4.54968,9.38627,4.88247,2.78828,3.27465,4.87811,-9999,-9999
20120723,19.327,0.0,249.731,152.151,0.583333,341.115,0.0,6.896,0.0,100.013,0.0,0.0,0.0,1.925,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,77.0314,0.0,-9999,-9999,-9999,-9999,-81.3616,0.0,-9999,-9999,-9999,-9999,14.1724,0.0,-9999,13.105,14.1724,14.1857,0.0,0.0,0.0,19.4378,19.153,19.5482,19.7143,5.50643,5.33484,5.50643,6.12457,4.61414,3.77025,4.85081,9.62544,5.0573,2.94112,3.42816,5.05266,-9999,-9999
20120724,17.339,0.0,251.179,14.808,0.583333,369.723,0.0,4.677,0.0,100.192,0.0,6.026,0.0,1.944,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.7476,0.0,-9999,-9999,-9999,-9999,-81.4109,0.0,-9999,-9999,-9999,-9999,11.715,0.0,-9999,11.6656,11.8884,13.3751,0.0,0.0,0.0,17.3689,17.2947,17.4417,17.7441,4.02389,4.02078,5.33978,5.71103,4.16479,3.37743,4.39536,9.2885,0.884406,0.331101,0.611714,0.853605,-9999,-9999
20120725,12.742,0.0,252.665,153.326,0.583333,294.058,0.0,6.059,0.0,100.512,0.0,0.0,0.0,2.69,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.8223,0.0,-9999,-9999,-9999,-9999,-86.3816,0.0,-9999,-9999,-9999,-9999,5.13215,0.0,-9999,5.00036,5.39894,7.72146,0.0,0.0,0.0,13.2345,13.0418,13.2345,13.7626,6.1884,5.8873,7.286,8.0755,3.24213,2.58573,3.65208,8.37857,5.21479,2.96093,3.80426,5.12116,-9999,-9999
20120726,12.018,0.0,254.189,107.496,0.583333,307.466,0.0,6.117,0.0,100.341,0.0,0.0,0.0,1.371,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,72.1963,0.0,-9999,-9999,-9999,-9999,-69.5903,0.0,-9999,-9999,-9999,-9999,6.20733,0.0,-9999,6.14457,6.18002,7.33748,0.0,0.0,0.0,12.8135,12.6266,12.8135,13.3285,5.99103,5.47606,6.51491,6.8203,3.14013,2.50358,3.57725,8.18942,4.24147,2.15812,3.14946,4.13806,-9999,-9999
20120727,13.705,0.0,255.749,163.374,0.583333,287.595,0.0,7.479,0.0,100.628,0.0,0.0,0.0,1.675,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,75.659,0.0,-9999,-9999,-9999,-9999,-68.3328,0.0,-9999,-9999,-9999,-9999,6.59018,0.0,-9999,6.52742,6.71604,7.08288,0.0,0.0,0.0,14.1342,13.9612,14.1342,14.6241,7.49452,7.00452,7.49452,8.10412,3.44154,2.75855,3.74194,8.61762,5.30968,3.13434,3.6269,5.30306,-9999,-9999
20120728,14.694,0.0,257.346,150.127,0.583333,319.726,0.0,6.347,0.0,100.136,0.0,2.026,0.0,1.57,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,93.3948,0.0,-9999,-9999,-9999,-9999,-72.912,0.0,-9999,-9999,-9999,-9999,8.06914,0.0,-9999,8.06914,8.85987,9.04084,0.0,0.0,0.0,15.2017,15.06,15.2201,15.6362,6.14516,6.03118,6.35222,7.38318,3.67294,2.96144,3.88827,8.78623,5.07125,2.90136,3.38949,5.02917,-9999,-9999
20120729,16.082,0.0,258.978,76.33,0.583333,334.174,0.0,6.41,0.0,100.289,0.0,2.062,0.0,2.455,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.4992,0.0,-9999,-9999,-9999,-9999,-76.0945,0.0,-9999,-9999,-9999,-9999,13.3728,0.0,-9999,12.5045,13.3728,13.7851,0.0,0.0,0.0,16.1935,16.062,16.2249,16.6403,2.98769,2.56263,2.96108,4.29985,3.90426,3.15313,4.1292,9.06297,3.42144,1.58691,2.49347,3.31703,-9999,-9999
20120730,12.607,0.0,260.646,163.18,0.583333,284.963,0.0,6.594,0.0,100.976,0.0,0.0,0.0,3.527,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,77.0314,0.0,-9999,-9999,-9999,-9999,-81.3616,0.0,-9999,-9999,-9999,-9999,14.5553,0.0,-9999,12.4224,13.9697,14.5553,0.0,0.0,0.0,13.1325,12.9378,13.1325,13.6618,-0.31605,-1.48542,-0.774814,1.96452,3.21862,2.566,3.63867,8.34382,5.42289,3.13092,3.94317,5.33058,-9999,-9999
20120731,15.692,0.0,262.348,58.119,0.583333,364.099,0.0,4.362,0.0,100.713,0.0,7.84,0.0,1.191,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,94.2466,0.0,-9999,-9999,-9999,-9999,-84.9088,0.0,-9999,-9999,-9999,-9999,11.0755,0.0,-9999,11.0261,11.3564,13.5839,0.0,0.0,0.0,15.8729,15.7317,15.8964,16.3144,2.40662,2.41578,4.21435,4.78742,3.83145,3.09158,4.05411,8.98877,2.76154,1.22353,1.99289,2.66826,-9999,-9999
20120801,18.753,0.0,264.083,124.741,0.583333,356.032,0.0,5.434,0.0,100.363,0.0,0.433,0.0,1.472,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.3233,0.0,-9999,-9999,-9999,-9999,-82.8837,0.0,-9999,-9999,-9999,-9999,5.3888,0.0,-9999,5.25701,5.38709,7.79528,0.0,0.0,0.0,18.8721,18.6627,18.9551,19.1612,11.5516,11.1367,12.5878,13.7546,4.4901,3.66259,4.7246,9.52786,4.68024,2.47309,3.45666,4.57965,-9999,-9999
20120802,22.149,0.0,265.852,162.446,0.583333,348.03,0.0,9.949,0.0,99.907,0.0,0.0,0.0,3.407,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,72.1963,0.0,-9999,-9999,-9999,-9999,-69.5903,0.0,-9999,-9999,-9999,-9999,6.59018,0.0,-9999,6.52742,6.71604,6.97278,0.0,0.0,0.0,22.3236,22.0849,22.5697,22.6635,15.2862,15.194,15.5992,16.0199,5.24275,4.31859,5.48869,10.1068,4.81066,2.98082,3.28267,4.82971,-9999,-9999
20120803,23.756,0.0,267.652,163.418,0.5625,360.077,0.0,12.196,0.0,99.735,0.0,0.0,0.0,3.536,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,93.2377,0.0,-9999,-9999,-9999,-9999,-72.6529,0.0,-9999,-9999,-9999,-9999,5.81421,0.0,-9999,5.75387,6.05158,7.15355,0.0,0.0,0.0,24.0337,24.0191,24.3375,24.4066,16.8659,16.8659,18.1996,18.5846,5.61234,4.64289,5.86259,10.3743,4.45642,2.98594,3.30354,4.45717,-9999,-9999
20120804,23.107,0.0,269.484,124.986,0.5625,388.357,0.0,9.914,0.0,100.166,0.0,0.0,0.0,2.129,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,75.9753,0.0,-9999,-9999,-9999,-9999,-70.2336,0.0,-9999,-9999,-9999,-9999,8.0604,0.0,-9999,8.0604,8.70918,8.72915,0.0,0.0,0.0,23.3131,23.3131,23.607,23.6748,14.1213,14.1538,14.862,15.0841,5.45797,4.50653,5.70696,10.2695,4.27787,2.414,2.78393,4.28545,-9999,-9999
20120805,19.999,0.0,271.347,71.435,0.5625,401.791,0.0,5.489,0.0,100.622,0.0,0.326,0.0,2.091,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,76.5525,0.0,-9999,-9999,-9999,-9999,-76.6387,0.0,-9999,-9999,-9999,-9999,13.308,0.0,-9999,11.4604,13.0002,13.7203,0.0,0.0,0.0,20.0182,19.7331,20.1465,20.3055,7.25628,6.3966,7.15383,8.04925,4.74518,3.88154,4.9856,9.75059,3.23694,1.48833,2.35432,3.13599,-9999,-9999
20120806,21.031,0.0,273.239,155.658,0.5625,369.656,0.0,7.07,0.0,100.235,0.0,0.0,0.0,2.015,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,94.5573,0.0,-9999,-9999,-9999,-9999,-85.1806,0.0,-9999,-9999,-9999,-9999,13.473,0.0,-9999,12.3931,13.473,13.7383,0.0,0.0,0.0,21.1335,20.8644,21.3138,21.4464,7.56153,7.47943,7.71289,8.03031,4.98554,4.0929,5.22849,9.92061,5.19001,3.00691,3.5067,5.18398,-9999,-9999
