year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_PFT,gap_flag_month
2012,9,US-Los,53.26829268292683,24.73170731707317,117.36585365853658,0.08859875092682928,-0.0025623964146341462,270.1290697560976,0.25212374780487806,8.0,0.4401118673170732,57.90940682926829,0.4292682926829269,1.0219512195121951,273.78243902439027,260.68634146341464,SA,1.0
2012,10,US-Los,52.48780487804878,24.51219512195122,115.7560975609756,0.0844564680487805,-0.0024684563902439027,269.4767468292683,0.25250882146341463,8.0,0.44929102512195124,60.322298780487806,0.4204878048780488,0.9853658536585366,273.13170731707316,259.98243902439026,SA,1.0
2012,11,US-Los,51.70731707317073,24.29268292682927,114.14634146341463,0.08031418517073172,-0.0023745163658536587,268.82442390243904,0.2528938951219512,8.0,0.4584701829268293,62.73519073170732,0.41170731707317076,0.948780487804878,272.4809756097561,259.2785365853658,SA,1.0
2012,12,US-Los,50.92682926829268,24.073170731707318,112.53658536585365,0.07617190229268295,-0.0022805763414634147,268.17210097560974,0.25327896878048783,8.0,0.46764934073170733,65.14808268292683,0.4029268292682927,0.9121951219512194,271.830243902439,258.57463414634145,SA,1.0
2013,1,US-Los,50.14634146341463,23.853658536585364,110.92682926829268,0.07202961941463416,-0.0021866363170731707,267.5197780487805,0.2536640424390244,8.0,0.4768284985365854,67.56097463414633,0.39414634146341465,0.8756097560975609,271.17951219512196,257.8707317073171,SA,1.0
2013,2,US-Los,49.36585365853658,23.634146341463413,109.3170731707317,0.06788733653658538,-0.0020926962926829267,266.86745512195125,0.254049116097561,8.0,0.4860076563414635,69.97386658536585,0.38536585365853665,0.8390243902439025,270.5287804878049,257.1668292682927,SA,1.0
2013,3,US-Los,48.58536585365854,23.414634146341463,107.70731707317073,0.06374505365853661,-0.001998756268292683,266.21513219512195,0.25443418975609755,8.0,0.49518681414634147,72.38675853658536,0.3765853658536586,0.802439024390244,269.8780487804878,256.46292682926827,SA,1.0
2013,4,US-Los,47.80487804878049,23.195121951219512,106.09756097560975,0.05960277078048781,-0.0019048162439024392,265.5628092682927,0.2548192634146342,8.0,0.5043659719512196,74.79965048780488,0.36780487804878054,0.7658536585365854,269.22731707317075,255.7590243902439,SA,1.0
2013,5,US-Los,47.02439024390244,22.975609756097562,104.48780487804878,0.05546048790243904,-0.0018108762195121952,264.9104863414634,0.25520433707317075,8.0,0.5135451297560976,77.21254243902439,0.3590243902439025,0.7292682926829268,268.5765853658537,255.05512195121952,SA,1.0
2013,6,US-Los,46.24390243902439,22.75609756097561,102.8780487804878,0.05131820502439027,-0.0017169361951219512,264.25816341463417,0.2555894107317073,8.0,0.5227242875609757,79.6254343902439,0.3502439024390244,0.6926829268292682,267.9258536585366,254.35121951219512,SA,1.0
2013,7,US-Los,45.46341463414634,22.536585365853657,101.26829268292683,0.047175922146341476,-0.0016229961707317072,263.60584048780487,0.2559744843902439,8.0,0.5319034453658537,82.03832634146342,0.34146341463414637,0.6560975609756097,267.27512195121955,253.64731707317074,SA,1.0
2013,8,US-Los,44.6829268292683,22.317073170731707,99.65853658536585,0.043033639268292706,-0.0015290561463414637,262.9535175609756,0.2563595580487805,8.0,0.5410826031707318,84.45121829268292,0.3326829268292683,0.6195121951219511,266.62439024390244,252.94341463414634,SA,1.0
2013,9,US-Los,43.90243902439025,22.097560975609756,98.04878048780488,0.03889135639024391,-0.0014351161219512197,262.3011946341463,0.2567446317073171,8.0,0.5502617609756097,86.86411024390245,0.3239024390243903,0.5829268292682928,265.9736585365854,252.23951219512196,SA,1.0
2013,10,US-Los,43.1219512195122,21.878048780487806,96.4390243902439,0.03474907351219514,-0.0013411760975609757,261.6488717073171,0.25712970536585367,8.0,0.5594409187804879,89.27700219512195,0.31512195121951225,0.5463414634146342,265.32292682926834,251.53560975609756,SA,1.0
2013,11,US-Los,42.34146341463415,21.65853658536585,94.82926829268293,0.03060679063414637,-0.0012472360731707317,260.9965487804878,0.25751477902439024,8.0,0.5686200765853658,91.68989414634146,0.3063414634146342,0.5097560975609756,264.67219512195123,250.83170731707315,SA,1.0
2013,12,US-Los,41.5609756097561,21.4390243902439,93.21951219512195,0.02646450775609757,-0.0011532960487804877,260.34422585365854,0.25789985268292687,8.0,0.5777992343902439,94.10278609756098,0.29756097560975614,0.47317073170731705,264.0214634146342,250.12780487804878,SA,1.0
2014,1,US-Los,40.78048780487805,21.21951219512195,91.60975609756098,0.022322224878048802,-0.0010593560243902442,259.69190292682924,0.25828492634146344,8.0,0.5869783921951219,96.51567804878049,0.2887804878048781,0.4365853658536585,263.3707317073171,249.4239024390244,SA,1.0
2014,2,US-Los,40.0,21.0,90.0,0.018179942,-0.000965416,259.03958,0.25867,8.0,0.59615755,98.92857,0.28,0.4,262.72,248.72,SA,0.0
2014,3,US-Los,60.0,34.0,132.0,0.010832052,-0.002071187,266.37976,0.27394605,8.0,0.56130916,100.0,0.26,0.4,268.0,255.44,SA,0.0
2014,4,US-Los,77.0,45.0,167.0,0.030975362,-0.003342103,274.69446,0.28940022,8.0,0.4454382,72.5,0.25,0.5,278.14,265.2,SA,0.0
2014,5,US-Los,105.0,47.0,230.0,0.14227758,-0.00626006,284.591,0.28489166,8.0,0.053823,0.0,0.47,1.4,293.0,276.44,SA,0.0
2014,6,US-Los,102.0,50.0,218.0,0.41889542,-0.006724469,290.5205,0.24260835,8.0,0.30210334,0.0,0.81,4.1,294.02,281.52,SA,0.0
2014,7,US-Los,104.0,52.0,227.0,0.46984962,-0.007832177,291.09573,0.23508118,8.0,0.35486057,0.0,0.83,4.5,294.6,281.38,SA,0.0
2014,8,US-Los,95.0,39.0,206.0,0.3839182,-0.005737111,291.44373,0.24171393,8.0,0.34341577,0.0,0.88,4.8,295.62,284.0,SA,0.0
2014,9,US-Los,72.0,34.0,157.0,0.24410863,-0.005449355,286.91324,0.24934779,8.0,0.30562237,0.0,0.71,2.5,291.96,279.8,SA,0.0
2014,10,US-Los,45.0,22.0,98.0,0.0830758,-0.003419899,279.73395,0.2979788,8.0,0.12892252,3.935484,0.46,0.8,284.9,274.28,SA,0.0
2014,11,US-Los,21.0,14.0,45.0,0.0392238,-0.001301259,267.46204,0.3211099,8.0,0.07447579,62.366665,0.25,0.3,267.04,259.66,SA,0.0
2014,12,US-Los,14.0,10.0,29.0,0.015353348,-0.000484079,265.99884,0.32492962,8.0,0.2865443,76.71494,0.32,0.4,260.9,258.44,SA,0.0
2004,1,US-Me3,24.0,14.0,53.0,0.047101192,-0.001735166,270.61288,0.28423086,8.0,0.6311207,100.0,0.27,0.5,271.12,266.2,SA,0.0
2004,2,US-Me3,43.0,21.0,96.0,0.07385458,-0.002787814,270.84793,0.28484762,8.0,0.47672024,98.24138,0.4,0.6,275.04,266.88,SA,0.0
2004,3,US-Me3,76.0,29.0,170.0,0.06708201,-0.006106816,274.99478,0.22795995,8.0,0.06845514,7.387097,0.53,1.2,289.12,271.4,SA,0.0
2004,4,US-Me3,110.0,40.0,249.0,0.07682562,-0.013003983,280.05914,0.20160465,8.0,0.001824279,0.0,0.55,1.3,295.34,271.64,SA,0.0
2004,5,US-Me3,114.0,51.0,253.0,0.09956141,-0.014512174,283.6546,0.20087938,8.0,-0.005977032,0.0,0.52,1.4,294.74,275.54,SA,0.0
2004,6,US-Me3,139.0,42.0,313.0,0.112041764,-0.02114667,288.72342,0.19438696,8.0,-0.002671691,0.0,0.57,1.5,303.76,279.2,SA,0.0
2004,7,US-Me3,147.0,33.0,330.0,0.110536784,-0.027921617,294.43903,0.18045124,8.0,0.00593535,0.0,0.56,1.5,310.5,282.98,SA,0.0
2004,8,US-Me3,120.0,34.0,267.0,0.095080875,-0.022144206,292.70703,0.18477969,8.0,0.04018164,0.0,0.59,1.5,307.92,283.62,SA,0.0
2004,9,US-Me3,95.0,29.0,212.0,0.0784366,-0.01465467,286.6369,0.18818453,8.0,0.068695955,0.0,0.62,1.5,298.04,278.82,SA,0.0
2004,10,US-Me3,59.0,20.0,130.0,0.064225696,-0.00879734,281.0371,0.22887968,8.0,0.1400808,0.0,0.67,1.4,290.52,276.2,SA,0.0
2004,11,US-Me3,34.0,14.0,76.0,0.06045907,-0.003982231,275.00064,0.2356407,8.0,0.19849557,0.0,0.7,1.6,281.06,269.64,SA,0.0
2004,12,US-Me3,37.333333333333336,15.333333333333334,84.0,0.058559310999999996,-0.004450989333333334,273.7730266666666,0.24091365666666667,8.0,0.1937195466666667,0.0,0.6833333333333333,1.5,280.5733333333333,268.7733333333333,SA,1.0
2005,1,US-Me3,40.666666666666664,16.666666666666668,92.0,0.056659552,-0.004919747666666667,272.54541333333333,0.24618661333333336,8.0,0.18894352333333334,0.0,0.6666666666666666,1.4000000000000001,280.0866666666667,267.9066666666667,SA,1.0
2005,2,US-Me3,44.0,18.0,100.0,0.054759793,-0.005388506,271.3178,0.25145957,8.0,0.1841675,0.0,0.65,1.3,279.6,267.04,SA,0.0
2005,3,US-Me3,70.0,30.0,156.0,0.066385396,-0.00869786,276.3979,0.23626152,8.0,0.07158442,3.1935484,0.59,1.3,286.82,271.38,SA,0.0
2005,4,US-Me3,84.0,46.0,186.0,0.08108079,-0.009262428,278.1222,0.21932617,8.0,0.03960885,1.7,0.5,1.2,283.82,271.4,SA,0.0
2005,5,US-Me3,105.0,52.0,231.0,0.10422727,-0.012139522,283.50732,0.2427899,8.0,0.006658628,0.0,0.49,1.2,292.78,275.72,SA,0.0
2005,6,US-Me3,134.0,48.0,300.0,0.12084725,-0.016184025,285.6551,0.20437333,8.0,0.008660619,0.0,0.55,1.4,299.16,278.02,SA,0.0
2005,7,US-Me3,153.0,27.0,342.0,0.11335946,-0.027637765,293.98788,0.16251147,8.0,0.014707023,0.0,0.58,1.5,310.34,282.68,SA,0.0
2005,8,US-Me3,137.0,26.0,308.0,0.095445015,-0.028994665,293.87634,0.13758059,8.0,0.037595082,0.0,0.59,1.5,309.1,282.58,SA,0.0
2005,9,US-Me3,100.0,28.0,225.0,0.07952033,-0.01913771,286.95728,0.15709186,8.0,0.07141043,0.0,0.58,1.3,299.88,277.08,SA,0.0
2005,10,US-Me3,60.0,24.0,133.0,0.07138967,-0.009153411,281.75806,0.23959567,8.0,0.14329292,0.0,0.67,1.4,289.6,274.58,SA,0.0
2005,11,US-Me3,31.0,14.0,68.0,0.0605878,-0.003220245,273.03796,0.252456,8.0,0.23537233,4.4,0.67,1.4,277.72,269.38,SA,0.0
2005,12,US-Me3,23.0,12.0,50.0,0.070445195,-0.001412638,268.27094,0.27895874,8.0,0.2990753,94.003395,0.55,1.3,270.16,264.66,SA,0.0
2006,1,US-Me3,40.85714285714286,14.857142857142858,90.28571428571428,0.07633397628571428,-0.005299428142857143,272.10562,0.2609854257142857,8.0,0.257033057,80.57433857142857,0.5542857142857143,1.342857142857143,275.82,267.3571428571429,SA,1.0
2006,2,US-Me3,58.714285714285715,17.714285714285715,130.57142857142856,0.08222275757142858,-0.009186218285714285,275.9403,0.24301211142857143,8.0,0.214990814,67.14528214285714,0.5585714285714286,1.3857142857142857,281.48,270.05428571428575,SA,1.0
2006,3,US-Me3,76.57142857142857,20.57142857142857,170.85714285714286,0.08811153885714286,-0.013073008428571429,279.77497999999997,0.22503879714285713,8.0,0.172948571,53.71622571428571,0.5628571428571428,1.4285714285714286,287.14,272.7514285714286,SA,1.0
2006,4,US-Me3,94.42857142857143,23.42857142857143,211.14285714285714,0.09400032014285714,-0.016959798571428573,283.60966,0.20706548285714285,8.0,0.13090632800000002,40.287169285714285,0.5671428571428572,1.4714285714285715,292.8,275.4485714285714,SA,1.0
2006,5,US-Me3,112.28571428571429,26.285714285714285,251.42857142857142,0.09988910142857144,-0.020846588714285717,287.44434,0.18909216857142858,8.0,0.08886408500000004,26.858112857142856,0.5714285714285714,1.5142857142857145,298.46,278.1457142857143,SA,1.0
2006,6,US-Me3,130.14285714285714,29.142857142857142,291.7142857142857,0.10577788271428572,-0.024733378857142857,291.27902,0.17111885428571427,8.0,0.046821842,13.429056428571428,0.5757142857142857,1.5571428571428572,304.12,280.84285714285716,SA,1.0
2006,7,US-Me3,148.0,32.0,332.0,0.111666664,-0.028620169,295.1137,0.15314554,8.0,0.004779599,0.0,0.58,1.6,309.78,283.54,SA,0.0
2006,8,US-Me3,130.0,37.0,295.0,0.09345183,-0.027753204,292.76923,0.17329036,8.0,0.027576126,0.0,0.6,1.5,305.68,282.2,SA,0.0
2006,9,US-Me3,102.0,29.0,230.0,0.077877656,-0.021287326,288.40002,0.16789551,8.0,0.07087855,0.0,0.61,1.4,303.18,279.14,SA,0.0
2006,10,US-Me3,62.0,21.0,139.0,0.06876556,-0.011002198,280.81757,0.18514985,8.0,0.13395849,0.0,0.68,1.5,292.14,274.18,SA,0.0
2006,11,US-Me3,27.0,15.0,60.0,0.060846426,-0.002998017,274.18423,0.22984886,8.0,0.2507595,19.366667,0.56,1.0,278.18,270.84,SA,0.0
2006,12,US-Me3,38.75,19.25,86.5,0.061691142000000004,-0.004236093,274.956455,0.2314674725,8.0,0.20891555750000002,14.62177444,0.5650000000000001,1.05,280.3,270.655,SA,1.0
2007,1,US-Me3,50.5,23.5,113.0,0.062535858,-0.005474168999999999,275.72868,0.233086085,8.0,0.167071615,9.87688188,0.5700000000000001,1.1,282.42,270.47,SA,1.0
2007,2,US-Me3,62.25,27.75,139.5,0.06338057400000001,-0.0067122449999999995,276.500905,0.2347046975,8.0,0.1252276725,5.131989319999999,0.575,1.15,284.54,270.285,SA,1.0
2007,3,US-Me3,74.0,32.0,166.0,0.06422529,-0.007950321,277.27313,0.23632331,8.0,0.08338373,0.38709676,0.58,1.2,286.66,270.1,SA,0.0
2007,4,US-Me3,107.0,39.0,243.0,0.08223902,-0.011222035,279.02863,0.1935696,8.0,0.031326838,0.0,0.6,1.5,290.5,270.7,SA,0.0
2007,5,US-Me3,125.0,43.0,280.0,0.100099534,-0.019183643,285.3473,0.18313572,8.0,0.016623285,0.0,0.53,1.4,300.24,274.88,SA,0.0
2007,6,US-Me3,137.0,47.0,307.0,0.12135509,-0.02178505,288.728,0.17893586,8.0,0.015171325,0.0,0.54,1.4,302.62,277.78,SA,0.0
2007,7,US-Me3,138.0,38.0,307.0,0.11757636,-0.026888728,294.94574,0.14154781,8.0,0.015585686,0.0,0.55,1.4,309.54,284.54,SA,0.0
2007,8,US-Me3,130.0,30.0,293.0,0.09835948,-0.024919376,292.18045,0.10497591,8.0,0.039530523,0.0,0.58,1.5,306.3,281.74,SA,0.0
2007,9,US-Me3,100.0,27.0,226.0,0.07925363,-0.01916872,287.02014,0.14447737,8.0,0.078887746,0.0,0.61,1.5,301.34,278.52,SA,0.0
2007,10,US-Me3,55.0,24.0,122.0,0.068063796,-0.00720413,279.4072,0.24339479,8.0,0.14712533,0.0,0.65,1.4,286.0,274.6,SA,0.0
2007,11,US-Me3,33.0,14.0,74.0,0.062373735,-0.004104696,273.89282,0.24961598,8.0,0.21888076,4.7,0.67,1.4,279.14,271.76,SA,0.0
2007,12,US-Me3,19.0,11.0,42.0,0.05824544,-0.002266794,270.14056,0.26783454,8.0,0.29693872,48.317207,0.56,1.0,272.28,263.6,SA,0.0
2008,1,US-Me3,26.0,13.0,57.0,0.056440175,-0.001994826,267.69214,0.2838476,8.0,0.29550353,94.32258,0.51,0.9,270.7,261.88,SA,0.0
2008,2,US-Me3,44.0,22.0,96.0,0.07110313,-0.00389605,271.93167,0.25076666,8.0,0.5943221,87.13793,0.37,0.5,277.72,265.8,SA,0.0
2008,3,US-Me3,73.0,33.0,165.0,0.07954416,-0.005739838,272.18988,0.22982028,8.0,0.2107166,15.16129,0.51,1.1,279.54,266.62,SA,0.0
2008,4,US-Me3,101.0,43.0,229.0,0.07913703,-0.009428624,275.0608,0.18897647,8.0,0.052073833,0.1,0.55,1.3,287.92,269.98,SA,0.0
2008,5,US-Me3,111.0,47.0,248.0,0.098885216,-0.01271335,282.80316,0.18246363,8.0,0.012306072,0.0,0.53,1.3,298.38,274.44,SA,0.0
2008,6,US-Me3,141.0,39.0,317.0,0.11615288,-0.021186493,287.3952,0.17472853,8.0,0.006448938,0.0,0.55,1.4,302.34,277.88,SA,0.0
2008,7,US-Me3,146.0,36.0,330.0,0.12044099,-0.029436707,294.14484,0.12450841,8.0,0.02840347,0.0,0.57,1.5,308.34,282.44,SA,0.0
2008,8,US-Me3,118.0,33.0,264.0,0.10275526,-0.023333311,292.32504,0.13018064,8.0,0.051003262,0.0,0.61,1.6,306.48,282.3,SA,0.0
2008,9,US-Me3,101.0,27.0,228.0,0.07975413,-0.021581993,288.5354,0.1478734,8.0,0.08738067,0.0,0.61,1.4,302.62,278.6,SA,0.0
2008,10,US-Me3,58.0,22.0,130.0,0.07088519,-0.009619303,281.2092,0.21126612,8.0,0.15754992,0.0,0.67,1.4,289.58,274.78,SA,0.0
2008,11,US-Me3,30.0,14.0,66.0,0.05489564,-0.003093008,276.82086,0.24026054,8.0,0.23385037,0.0,0.63,1.3,281.32,273.86,SA,0.0
2008,12,US-Me3,34.0,16.0,75.0,0.060685043333333334,-0.003139774,274.64166,0.24507590999999998,8.0,0.31383710666666664,15.345237666666668,0.62,1.2333333333333334,279.84,271.5733333333333,SA,1.0
2009,1,US-Me3,38.0,18.0,84.0,0.06647444666666667,-0.00318654,272.46245999999996,0.24989128,8.0,0.3938238433333333,30.690475333333335,0.61,1.1666666666666667,278.36,269.2866666666667,SA,1.0
2009,2,US-Me3,42.0,20.0,93.0,0.07226385,-0.003233306,270.28326,0.25470665,8.0,0.47381058,46.035713,0.6,1.1,276.88,267.0,SA,0.0
2009,3,US-Me3,61.0,35.0,137.0,0.08308315,-0.004937828,272.27594,0.23948705,8.0,0.25177056,13.032258,0.5,1.0,280.32,267.62,SA,0.0
2009,4,US-Me3,97.0,41.0,218.0,0.07917482,-0.009788439,276.6659,0.21030442,8.0,0.05303452,0.0,0.55,1.3,290.74,270.28,SA,0.0
2009,5,US-Me3,122.0,44.0,274.0,0.100133285,-0.017577633,284.43466,0.21579915,8.0,0.015440892,0.0,0.56,1.5,298.3,274.52,SA,0.0
2009,6,US-Me3,135.0,44.0,303.0,0.12241158,-0.019865818,288.95886,0.21089254,8.0,0.013035209,0.0,0.57,1.5,302.4,279.14,SA,0.0
2009,7,US-Me3,148.0,35.0,334.0,0.12187489,-0.030450359,295.26233,0.1450277,8.0,0.031364277,0.0,0.58,1.6,309.6,283.26,SA,0.0
2009,8,US-Me3,124.0,36.0,278.0,0.10158993,-0.025147662,292.8658,0.11391533,8.0,0.05370717,0.0,0.61,1.7,306.26,282.18,SA,0.0
2009,9,US-Me3,100.0,28.0,224.0,0.07979384,-0.020793848,289.5105,0.15306143,8.0,0.090175144,0.0,0.62,1.5,302.58,279.24,SA,0.0
2000,4,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,5,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,6,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,7,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,8,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,9,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,10,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,11,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2000,12,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,1.0
2001,1,US-Me5,23.0,13.0,51.0,0.09164294,-0.002157062,269.70834,0.2838476,1.0,0.38970417,84.03226,0.56,1.0,272.46,268.38,ENF,0.0
2001,2,US-Me5,42.0,22.0,93.0,0.105255626,-0.003875427,270.08774,0.25076666,1.0,0.35263866,77.14286,0.54,0.9,273.86,264.92,ENF,0.0
2001,3,US-Me5,67.0,32.0,150.0,0.09323803,-0.00658264,275.8994,0.23046297,1.0,0.19088389,2.032258,0.57,1.2,281.4,271.8,ENF,0.0
2001,4,US-Me5,81.0,45.0,181.0,0.1026207,-0.009774148,276.7825,0.19885482,1.0,0.09288532,0.0,0.47,1.1,281.84,271.64,ENF,0.0
2001,5,US-Me5,133.0,40.0,300.0,0.117914334,-0.020202018,285.23657,0.18906413,1.0,0.026842259,0.0,0.56,1.5,296.92,278.56,ENF,0.0
2001,6,US-Me5,128.0,49.0,291.0,0.14385702,-0.019453868,286.54865,0.22344995,1.0,0.031315546,0.0,0.51,1.4,293.34,276.48,ENF,0.0
2001,7,US-Me5,138.0,38.0,306.0,0.13259268,-0.024682812,291.76715,0.17577134,1.0,0.019866083,0.0,0.57,1.6,301.16,285.36,ENF,0.0
2001,8,US-Me5,129.0,33.0,290.0,0.10503597,-0.025795035,293.21234,0.16898431,1.0,0.024767194,0.0,0.59,1.5,303.86,287.2,ENF,0.0
2001,9,US-Me5,102.0,27.0,228.0,0.08633486,-0.02143595,289.20416,0.17646877,1.0,0.070967965,0.0,0.62,1.4,298.4,283.04,ENF,0.0
2001,10,US-Me5,74.0,22.0,164.66666666666666,0.07704490333333333,-0.014882509999999998,282.75183,0.20350545333333334,1.0,0.17659785,32.287933333333335,0.5933333333333334,1.3,288.6333333333333,277.32666666666665,ENF,1.0
2001,11,US-Me5,46.0,17.0,101.33333333333333,0.06775494666666666,-0.00832907,276.2995,0.23054213666666665,1.0,0.282227735,64.57586666666667,0.5666666666666667,1.2,278.8666666666667,271.61333333333334,ENF,1.0
2001,12,US-Me5,18.0,12.0,38.0,0.05846499,-0.00177563,269.84717,0.25757882,1.0,0.38785762,96.8638,0.54,1.1,269.1,265.9,ENF,0.0
2002,1,US-Me5,26.0,14.0,59.0,0.059131715,-0.002056755,270.2661,0.2838476,1.0,0.38970417,86.479256,0.42,0.7,270.88,266.74,ENF,0.0
2002,2,US-Me5,50.0,21.0,114.0,0.095298566,-0.003436737,270.7348,0.25076666,1.0,0.36628845,72.21429,0.52,0.8,275.66,269.5,ENF,0.0
2002,3,US-Me5,72.0,34.0,162.0,0.084945045,-0.005425304,272.00015,0.2255943,1.0,0.21458764,40.83871,0.54,1.1,274.58,269.24,ENF,0.0
2002,4,US-Me5,97.5,38.5,219.5,0.0934253295,-0.011163484000000001,277.447495,0.20636291,1.0,0.107995353,20.419355,0.53,1.2000000000000002,282.42999999999995,272.62,ENF,1.0
2002,5,US-Me5,123.0,43.0,277.0,0.101905614,-0.016901664,282.89484,0.18713152,1.0,0.001403066,0.0,0.52,1.3,290.28,276.0,ENF,0.0
2002,6,US-Me5,132.0,44.0,296.0,0.1308145,-0.023001745,289.02216,0.17530578,1.0,0.002733565,0.0,0.53,1.4,301.1,282.42,ENF,0.0
2002,7,US-Me5,148.0,36.0,335.0,0.14425865,-0.02992364,294.48184,0.1373461,1.0,0.036686383,0.0,0.58,1.6,304.4,286.72,ENF,0.0
2002,8,US-Me5,125.0,33.0,281.0,0.12522946,-0.027899921,291.57022,0.17427656,1.0,0.06376378,0.0,0.59,1.5,302.02,284.78,ENF,0.0
2002,9,US-Me5,93.0,30.0,209.0,0.10176306,-0.020488277,287.8253,0.15127261,1.0,0.09960671,0.0,0.65,1.6,296.76,282.34,ENF,0.0
2002,10,US-Me5,68.66666666666667,24.0,153.66666666666666,0.09449186666666667,-0.01441549,282.66538333333335,0.18894198666666667,1.0,0.18795059333333333,12.250141,0.6133333333333334,1.4333333333333333,288.4733333333333,277.94,ENF,1.0
2002,11,US-Me5,44.333333333333336,18.0,98.33333333333333,0.08722067333333333,-0.008342703,277.5054666666667,0.22661136333333334,1.0,0.2762944766666667,24.500282,0.5766666666666667,1.2666666666666668,280.18666666666667,273.53999999999996,ENF,1.0
2002,12,US-Me5,20.0,12.0,43.0,0.07994948,-0.002269916,272.34555,0.26428074,1.0,0.36463836,36.750423,0.54,1.1,271.9,269.14,ENF,0.0
2010,6,US-Me6,150.0,29.0,337.0,0.12932543,-0.02920629,293.44812,0.123356625,8.0,0.04402561,0.0,0.58,1.6,308.72,282.28,SA,1.0
