date,SITE_ID,year,month,TIMESTAMP,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_PFT
2011-02-01,US-MMS,2011.0,2.0,201102.0,40.0,22.0,88.0,0.033367533,-0.01103732,273.956,0.36713758,4.0,-0.14712384,30.642857,0.28,0.4,280.94,268.6,DBF
2011-03-01,US-MMS,2011.0,3.0,201103.0,65.0,30.0,142.0,0.042520307,-0.01769822,279.7221,0.37094042,4.0,-0.15487376,0.0,0.37,0.7,287.94,273.06,DBF
2011-05-01,US-MMS,2011.0,5.0,201105.0,94.0,52.0,201.0,0.5041507,-0.015088268,290.17236,0.3526882,4.0,0.29789418,0.0,0.78,4.0,292.96,286.8,DBF
2011-06-01,US-MMS,2011.0,6.0,201106.0,118.0,50.0,259.0,0.64913654,-0.021766856,296.0808,0.32694626,4.0,0.3742771,0.0,0.83,5.0,299.6,290.94,DBF
2011-08-01,US-MMS,2011.0,8.0,201108.0,117.0,44.0,255.0,0.4931664,-0.026729636,297.5224,0.2517603,4.0,0.348527,0.0,0.81,4.4,299.98,290.34,DBF
2011-09-01,US-MMS,2011.0,9.0,201109.0,69.0,38.0,148.0,0.3519022,-0.020970173,291.46423,0.27753803,4.0,0.3205333,0.0,0.87,4.7,297.66,286.02,DBF
2011-10-01,US-MMS,2011.0,10.0,201110.0,68.0,24.0,150.0,0.19391902,-0.019249272,286.14886,0.30832845,4.0,0.21466014,0.0,0.67,2.1,292.14,281.04,DBF
2011-11-01,US-MMS,2011.0,11.0,201111.0,36.0,16.0,78.0,0.0344887,-0.014675826,282.1718,0.3547971,4.0,-0.08493315,0.0,0.39,0.6,284.88,275.76,DBF
2011-12-01,US-MMS,2011.0,12.0,201112.0,26.0,13.0,56.0,0.020559471,-0.007402726,276.1757,0.3689757,4.0,-0.16287601,0.0,0.33,0.5,279.78,269.92,DBF
2012-01-01,US-MMS,2012.0,1.0,201201.0,30.0,15.0,65.0,0.022675361,-0.011165015,274.1834,0.37021664,4.0,-0.1640424,0.0,0.32,0.5,279.08,269.66,DBF
2012-02-01,US-MMS,2012.0,2.0,201202.0,51.0,21.0,113.0,0.029982163,-0.012663119,276.07516,0.36071995,4.0,-0.15849245,0.0,0.32,0.5,281.8,272.02,DBF
2012-03-01,US-MMS,2012.0,3.0,201203.0,80.0,34.0,175.0,0.06011351,-0.021643586,286.19116,0.37105525,4.0,-0.16208442,0.0,0.39,0.8,294.8,280.72,DBF
2012-04-01,US-MMS,2012.0,4.0,201204.0,100.0,41.0,219.0,0.32409564,-0.026019804,286.12616,0.35083863,4.0,0.18257241,0.0,0.66,2.7,292.5,279.6,DBF
2012-05-01,US-MMS,2012.0,5.0,201205.0,119.0,51.0,263.0,0.5873381,-0.029137045,294.25528,0.31973037,4.0,0.37639618,0.0,0.85,4.9,298.02,287.56,DBF
2012-06-01,US-MMS,2012.0,6.0,201206.0,132.0,48.0,289.0,0.60586596,-0.039994553,297.09683,0.28236642,4.0,0.37656084,0.0,0.84,5.1,300.78,288.56,DBF
2012-07-01,US-MMS,2012.0,7.0,201207.0,121.0,54.0,261.0,0.50826967,-0.03675364,301.46246,0.24474727,4.0,0.33030763,0.0,0.85,5.0,304.86,293.78,DBF
2012-08-01,US-MMS,2012.0,8.0,201208.0,116.0,43.0,254.0,0.44803777,-0.029303335,296.83807,0.25086007,4.0,0.33581606,0.0,0.88,5.5,301.28,289.94,DBF
2012-09-01,US-MMS,2012.0,9.0,201209.0,80.0,35.0,171.0,0.35998273,-0.016467057,291.78543,0.28730896,4.0,0.3358901,0.0,0.8,3.9,294.88,284.74,DBF
2012-10-01,US-MMS,2012.0,10.0,201210.0,62.0,25.0,134.0,0.15487102,-0.019162074,285.05328,0.31611973,4.0,0.1919777,0.0,0.63,2.0,291.98,279.84,DBF
2012-11-01,US-MMS,2012.0,11.0,201211.0,46.0,17.0,101.0,0.030994067,-0.013323166,278.54468,0.3513826,4.0,-0.12145338,0.0,0.37,0.5,285.58,272.86,DBF
2012-12-01,US-MMS,2012.0,12.0,201212.0,23.0,13.0,50.0,0.018485991,-0.007881545,277.06696,0.362187,4.0,-0.14489605,16.032259,0.27,0.4,280.06,270.86,DBF
2013-01-01,US-MMS,2013.0,1.0,201301.0,31.0,15.0,67.0,0.019163445,-0.008951657,272.9802,0.37147388,4.0,-0.18724349,3.387097,0.31,0.4,277.54,270.72,DBF
2013-02-01,US-MMS,2013.0,2.0,201302.0,43.0,20.0,95.0,0.027781287,-0.011705242,273.01965,0.36445138,4.0,-0.13475873,0.0,0.34,0.5,280.36,269.56,DBF
2013-03-01,US-MMS,2013.0,3.0,201303.0,62.0,32.0,135.0,0.038047075,-0.014216013,275.05658,0.36113515,4.0,-0.14648929,0.0,0.3,0.6,281.78,268.98,DBF
2013-04-01,US-MMS,2013.0,4.0,201304.0,88.0,43.0,192.0,0.09736944,-0.02020358,284.48645,0.36090106,4.0,-0.11333283,0.0,0.39,0.9,292.96,275.26,DBF
2013-05-01,US-MMS,2013.0,5.0,201305.0,103.0,53.0,219.0,0.50258964,-0.021005563,291.2302,0.33975735,4.0,0.31465396,0.0,0.75,3.8,296.16,286.6,DBF
2013-06-01,US-MMS,2013.0,6.0,201306.0,112.0,54.0,240.0,0.65516526,-0.018773772,294.95343,0.32726133,4.0,0.36659732,0.0,0.77,3.9,296.78,289.58,DBF
2013-07-01,US-MMS,2013.0,7.0,201307.0,102.0,55.0,216.0,0.5952737,-0.019765668,296.0245,0.31172222,4.0,0.37150604,0.0,0.82,4.5,297.46,290.7,DBF
2013-08-01,US-MMS,2013.0,8.0,201308.0,116.0,49.0,252.0,0.48412398,-0.025479011,296.80353,0.27879164,4.0,0.35977036,0.0,0.87,5.2,298.46,289.86,DBF
2013-09-01,US-MMS,2013.0,9.0,201309.0,94.0,35.0,205.0,0.359672,-0.02600389,294.5733,0.2791833,4.0,0.34293124,0.0,0.88,4.9,296.38,287.5,DBF
2013-10-01,US-MMS,2013.0,10.0,201310.0,59.0,25.0,127.0,0.24171002,-0.015417583,286.2988,0.31946746,4.0,0.28842187,0.0,0.81,3.3,290.9,280.5,DBF
2013-11-01,US-MMS,2013.0,11.0,201311.0,41.0,17.0,90.0,0.045073517,-0.013500564,277.92004,0.3527836,4.0,-0.05549337,0.0,0.39,0.6,281.62,273.16,DBF
2013-12-01,US-MMS,2013.0,12.0,201312.0,25.0,13.0,54.0,0.017639076,-0.006520003,272.7846,0.36369124,4.0,-0.15608406,0.44623655,0.28,0.4,274.58,269.48,DBF
2014-01-01,US-MMS,2014.0,1.0,201401.0,28.0,17.0,60.0,0.020196138,-0.008475877,267.16125,0.36797184,4.0,-0.1343546,21.719166,0.24,0.3,272.72,262.2,DBF
2014-02-01,US-MMS,2014.0,2.0,201402.0,46.0,22.0,100.0,0.032459475,-0.009519666,268.96927,0.36713648,4.0,-0.12703887,14.892858,0.29,0.5,276.26,264.9,DBF
2014-03-01,US-MMS,2014.0,3.0,201403.0,72.0,32.0,160.0,0.04012268,-0.016821906,275.67468,0.36284956,4.0,-0.16984497,0.29032257,0.34,0.7,285.54,271.4,DBF
2014-04-01,US-MMS,2014.0,4.0,201404.0,99.0,39.0,216.0,0.07484908,-0.020868689,285.06165,0.3692584,4.0,-0.1621096,0.0,0.38,0.9,296.34,277.72,DBF
2014-05-01,US-MMS,2014.0,5.0,201405.0,114.0,50.0,247.0,0.46469268,-0.021149367,290.6457,0.34625104,4.0,0.26528263,0.0,0.76,3.9,296.0,285.94,DBF
2014-06-01,US-MMS,2014.0,6.0,201406.0,116.0,55.0,247.0,0.6583704,-0.02271127,296.21973,0.33872733,4.0,0.38858005,0.0,0.83,4.8,297.18,289.94,DBF
2014-07-01,US-MMS,2014.0,7.0,201407.0,112.0,57.0,242.0,0.61717683,-0.027122512,295.42386,0.29902777,4.0,0.38238266,0.0,0.75,4.1,297.12,287.88,DBF
2014-08-01,US-MMS,2014.0,8.0,201408.0,96.0,51.0,206.0,0.49304926,-0.02057314,296.69568,0.30671242,4.0,0.35225183,0.0,0.79,4.2,297.62,290.86,DBF
2014-09-01,US-MMS,2014.0,9.0,201409.0,93.0,34.0,201.0,0.37744346,-0.021569908,292.37027,0.30404872,4.0,0.35018286,0.0,0.88,4.7,295.18,285.82,DBF
2014-10-01,US-MMS,2014.0,10.0,201410.0,55.0,25.0,118.0,0.20074221,-0.01736138,286.31793,0.3328439,4.0,0.22994445,0.0,0.59,1.5,291.7,280.72,DBF
2014-11-01,US-MMS,2014.0,11.0,201411.0,34.0,17.0,74.0,0.03522518,-0.01372876,275.9132,0.35361877,4.0,-0.0640392,0.0,0.36,0.5,279.12,276.96,DBF
2014-12-01,US-MMS,2014.0,12.0,201412.0,22.0,13.0,47.0,0.018862436,-0.00656499,274.76837,0.36964926,4.0,-0.114334516,0.0,0.32,0.5,276.86,270.22,DBF
2015-01-01,US-MMS,2015.0,1.0,201501.0,34.0,15.0,75.0,0.021411808,-0.00925146,270.82812,0.36937895,4.0,-0.12165987,0.0,0.32,0.5,273.84,268.12,DBF
2015-02-01,US-MMS,2015.0,2.0,201502.0,46.0,25.0,102.0,0.02359358,-0.009524174,267.7082,0.3408118,4.0,-0.16031541,7.9821434,0.34,0.5,279.24,260.16,DBF
2015-03-01,US-MMS,2015.0,3.0,201503.0,68.0,32.0,148.0,0.043104894,-0.01388754,277.1745,0.3625481,4.0,-0.18898971,10.16129,0.35,0.7,287.26,271.56,DBF
2015-04-01,US-MMS,2015.0,4.0,201504.0,92.0,39.0,200.0,0.09887524,-0.020880982,285.5163,0.36760488,4.0,-0.10780154,0.0,0.4,0.9,293.66,278.4,DBF
2015-05-01,US-MMS,2015.0,5.0,201505.0,111.0,53.0,237.0,0.53071076,-0.02057378,291.67194,0.34243324,4.0,0.3114461,0.0,0.81,4.4,295.4,284.5,DBF
2015-06-01,US-MMS,2015.0,6.0,201506.0,108.0,62.0,228.0,0.6246466,-0.017695911,295.20258,0.34044343,4.0,0.3762637,0.0,0.84,4.9,297.7,288.58,DBF
2015-07-01,US-MMS,2015.0,7.0,201507.0,108.0,51.0,231.0,0.5467235,-0.015403591,296.29468,0.33077332,4.0,0.36276367,0.0,0.88,5.5,298.52,291.02,DBF
2015-08-01,US-MMS,2015.0,8.0,201508.0,108.0,45.0,234.0,0.4674739,-0.02021195,295.2755,0.30097747,4.0,0.33662298,0.0,0.85,5.0,297.46,289.54,DBF
2015-10-01,US-MMS,2015.0,10.0,201510.0,70.0,25.0,151.0,0.2025827,-0.022134103,287.56927,0.27722332,4.0,0.19594194,0.0,0.72,2.7,291.62,281.32,DBF
2015-11-01,US-MMS,2015.0,11.0,201511.0,44.0,16.0,96.0,0.031389356,-0.014262591,282.34155,0.35816002,4.0,-0.15928027,0.0,0.38,0.6,285.66,276.8,DBF
2015-12-01,US-MMS,2015.0,12.0,201512.0,21.0,12.0,46.0,0.021159811,-0.008952729,279.8189,0.37123588,4.0,-0.1989587,0.0,0.32,0.5,279.76,274.52,DBF
2016-01-01,US-MMS,2016.0,1.0,201601.0,30.0,15.0,66.0,0.02409235,-0.009082094,271.6631,0.36650681,4.0,-0.1771138,0.48387095,0.33,0.5,274.82,269.44,DBF
2016-02-01,US-MMS,2016.0,2.0,201602.0,53.0,22.0,118.0,0.032215636,-0.014026523,274.81888,0.36577022,4.0,-0.16003288,0.0,0.35,0.5,281.54,272.52,DBF
2016-03-01,US-MMS,2016.0,3.0,201603.0,66.0,31.0,144.0,0.041469757,-0.017831795,282.38153,0.3710889,4.0,-0.19628784,0.0,0.36,0.7,289.96,277.44,DBF
2016-04-01,US-MMS,2016.0,4.0,201604.0,93.0,39.0,202.0,0.1371991,-0.02103664,285.3452,0.36421758,4.0,-0.123889536,0.0,0.49,1.5,296.08,279.34,DBF
2016-05-01,US-MMS,2016.0,5.0,201605.0,100.0,49.0,216.0,0.5746203,-0.016934015,289.2168,0.34469095,4.0,0.33996886,0.0,0.82,4.7,295.22,283.28,DBF
2016-06-01,US-MMS,2016.0,6.0,201606.0,127.0,49.0,275.0,0.660761,-0.027627226,297.07803,0.32428414,4.0,0.3876262,0.0,0.8,4.5,299.5,289.96,DBF
2016-09-01,US-MMS,2016.0,9.0,201609.0,95.0,35.0,205.0,0.344062,-0.018542387,294.76898,0.32953745,4.0,0.31251076,0.0,0.88,4.7,297.2,289.7,DBF
2016-10-01,US-MMS,2016.0,10.0,201610.0,66.0,25.0,142.0,0.20310332,-0.017440975,289.24973,0.32824644,4.0,0.23801422,0.0,0.7,2.3,293.32,286.24,DBF
2016-11-01,US-MMS,2016.0,11.0,201611.0,44.0,16.0,97.0,0.04689038,-0.014185347,282.25983,0.35190883,4.0,-0.07947794,0.0,0.43,0.7,287.7,278.44,DBF
2016-12-01,US-MMS,2016.0,12.0,201612.0,26.0,14.0,57.0,0.021661812,-0.009606399,273.05734,0.3670359,4.0,-0.15431812,0.005376344,0.31,0.4,277.22,267.46,DBF
2017-01-01,US-MMS,2017.0,1.0,201701.0,23.0,14.0,49.0,0.023920946,-0.008075424,275.4275,0.37801206,4.0,-0.18057461,0.08548886,0.27,0.4,274.0,269.34,DBF
2017-02-01,US-MMS,2017.0,2.0,201702.0,52.0,24.0,114.0,0.029501984,-0.013625898,279.02197,0.3645269,4.0,-0.17632957,0.0,0.34,0.5,283.98,274.78,DBF
2017-03-01,US-MMS,2017.0,3.0,201703.0,69.0,29.0,151.0,0.04208209,-0.018559903,280.21844,0.36881515,4.0,-0.20557946,0.0,0.35,0.7,287.1,272.94,DBF
2017-04-01,US-MMS,2017.0,4.0,201704.0,90.0,44.0,195.0,0.16980238,-0.02225171,288.0229,0.3623115,4.0,-0.047320772,0.0,0.5,1.7,295.86,280.24,DBF
2017-05-01,US-MMS,2017.0,5.0,201705.0,106.0,43.0,229.0,0.5984913,-0.019716024,290.03516,0.34623483,4.0,0.36912006,0.0,0.81,4.5,295.08,282.94,DBF
2017-06-01,US-MMS,2017.0,6.0,201706.0,131.0,50.0,284.0,0.6608815,-0.024890892,295.2196,0.31592593,4.0,0.38787612,0.0,0.79,4.5,297.86,287.8,DBF
2017-07-01,US-MMS,2017.0,7.0,201707.0,122.0,52.0,262.0,0.5987869,-0.023808055,297.97644,0.32635456,4.0,0.36603877,0.0,0.77,4.0,298.34,291.12,DBF
2017-08-01,US-MMS,2017.0,8.0,201708.0,112.0,49.0,243.0,0.48302135,-0.025348209,296.10352,0.28727427,4.0,0.34296143,0.0,0.79,4.2,296.78,289.42,DBF
2017-09-01,US-MMS,2017.0,9.0,201709.0,93.0,38.0,201.0,0.35021877,-0.023573808,293.8684,0.27736846,4.0,0.31167033,0.0,0.9,5.0,298.24,288.5,DBF
2017-10-01,US-MMS,2017.0,10.0,201710.0,54.0,22.0,116.0,0.23207797,-0.017605372,288.18875,0.3200568,4.0,0.24462877,0.0,0.77,2.8,294.0,282.28,DBF
2017-11-01,US-MMS,2017.0,11.0,201711.0,39.0,16.0,86.0,0.061513413,-0.011680648,279.77026,0.35677937,4.0,-0.039321113,0.0,0.41,0.6,282.96,274.2,DBF
2017-12-01,US-MMS,2017.0,12.0,201712.0,29.0,13.0,65.0,0.026350385,-0.010091126,273.05774,0.35945266,4.0,-0.15476026,0.0,0.34,0.5,278.82,265.36,DBF
2003-02-01,US-Me2,2003.0,2.0,200302.0,50.0,19.0,114.0,0.08553568,-0.00541614,272.09174,0.27352467,1.0,0.3029521,0.21428572,0.7,1.6,275.3,270.26,ENF
2003-06-01,US-Me2,2003.0,6.0,200306.0,147.0,39.0,332.0,0.19693825,-0.030379914,289.71985,0.1542224,1.0,0.10077282,0.0,0.57,1.7,300.54,282.7,ENF
2003-07-01,US-Me2,2003.0,7.0,200307.0,153.0,30.0,345.0,0.19889379,-0.036849342,295.12946,0.13642284,1.0,0.13070816,0.0,0.63,1.9,308.44,285.66,ENF
2003-08-01,US-Me2,2003.0,8.0,200308.0,114.0,40.0,255.0,0.16828375,-0.02842836,292.47778,0.16115804,1.0,0.1520774,0.0,0.64,2.0,303.9,284.22,ENF
2003-10-01,US-Me2,2003.0,10.0,200310.0,54.0,22.0,121.0,0.10698677,-0.012123205,282.575,0.2417244,1.0,0.23663178,2.548387,0.68,1.7,290.46,277.94,ENF
2004-03-01,US-Me2,2004.0,3.0,200403.0,76.0,31.0,171.0,0.10104657,-0.007393859,275.36783,0.22795995,1.0,0.3220196,32.64516,0.48,1.0,282.5,271.88,ENF
2004-04-01,US-Me2,2004.0,4.0,200404.0,109.0,39.0,249.0,0.12855819,-0.015078053,279.65875,0.20160465,1.0,0.12782367,1.2,0.62,1.7,291.34,273.34,ENF
2004-05-01,US-Me2,2004.0,5.0,200405.0,109.0,54.0,242.0,0.17081349,-0.017045543,283.26788,0.20087938,1.0,0.10064062,0.0,0.56,1.5,291.52,275.82,ENF
2004-06-01,US-Me2,2004.0,6.0,200406.0,137.0,41.0,307.0,0.19903997,-0.024867311,287.9832,0.19438696,1.0,0.115922585,0.0,0.58,1.8,299.64,279.66,ENF
2004-07-01,US-Me2,2004.0,7.0,200407.0,147.0,33.0,331.0,0.20657,-0.032679893,293.67145,0.18045124,1.0,0.15010677,0.0,0.63,1.9,306.06,284.4,ENF
2004-09-01,US-Me2,2004.0,9.0,200409.0,91.0,30.0,203.0,0.13841656,-0.01716235,286.2209,0.18818453,1.0,0.20743752,0.0,0.68,1.9,295.62,278.88,ENF
2004-10-01,US-Me2,2004.0,10.0,200410.0,59.0,20.0,131.0,0.10602836,-0.010258034,281.00195,0.22887968,1.0,0.27765048,0.0,0.75,1.9,288.42,276.12,ENF
2004-11-01,US-Me2,2004.0,11.0,200411.0,32.0,13.0,73.0,0.094145946,-0.004339352,274.86002,0.2356407,1.0,0.3313471,0.0,0.8,2.3,279.74,270.8,ENF
2004-12-01,US-Me2,2004.0,12.0,200412.0,22.0,10.0,49.0,0.084447205,-0.001994319,272.42346,0.27388343,1.0,0.35097703,0.58064514,0.65,1.4,276.5,270.38,ENF
2005-01-01,US-Me2,2005.0,1.0,200501.0,25.0,13.0,56.0,0.08771524,-0.002386749,270.64954,0.27956143,1.0,0.34416214,37.024193,0.76,2.0,276.1,268.74,ENF
2005-02-01,US-Me2,2005.0,2.0,200502.0,46.0,19.0,105.0,0.1135218,-0.005708091,271.0307,0.25145957,1.0,0.42515996,5.142857,0.67,1.4,277.32,268.86,ENF
2005-03-01,US-Me2,2005.0,3.0,200503.0,71.0,31.0,160.0,0.10745731,-0.009741411,276.32953,0.23626152,1.0,0.19518729,8.451612,0.64,1.6,284.18,270.6,ENF
2005-04-01,US-Me2,2005.0,4.0,200504.0,85.0,45.0,190.0,0.12927063,-0.010664858,277.9933,0.21932617,1.0,0.14210841,3.5333333,0.53,1.3,283.26,271.82,ENF
2005-05-01,US-Me2,2005.0,5.0,200505.0,108.0,52.0,240.0,0.16822559,-0.01388225,283.28467,0.2427899,1.0,0.100403614,0.0,0.56,1.6,292.28,276.64,ENF
2005-06-01,US-Me2,2005.0,6.0,200506.0,128.0,53.0,287.0,0.19952576,-0.018797591,285.09454,0.20437333,1.0,0.10445264,0.0,0.59,1.7,296.24,277.48,ENF
2005-07-01,US-Me2,2005.0,7.0,200507.0,153.0,28.0,345.0,0.20734994,-0.03163518,292.8453,0.16251147,1.0,0.13626428,0.0,0.63,1.9,307.06,284.44,ENF
2005-08-01,US-Me2,2005.0,8.0,200508.0,136.0,27.0,308.0,0.16817088,-0.03309259,293.0287,0.13758059,1.0,0.15481274,0.0,0.66,2.0,306.08,284.42,ENF
2005-09-01,US-Me2,2005.0,9.0,200509.0,96.0,29.0,215.0,0.13163352,-0.022071958,286.57642,0.15709186,1.0,0.18639049,0.0,0.64,1.7,297.04,279.06,ENF
2005-10-01,US-Me2,2005.0,10.0,200510.0,60.0,24.0,133.0,0.10879389,-0.01016748,281.5432,0.23959567,1.0,0.25852525,0.0,0.7,1.6,286.28,276.28,ENF
2005-11-01,US-Me2,2005.0,11.0,200511.0,30.0,15.0,67.0,0.09529808,-0.003648579,273.23328,0.252456,1.0,0.37308395,17.566668,0.67,1.6,276.68,270.98,ENF
2005-12-01,US-Me2,2005.0,12.0,200512.0,22.0,11.0,49.0,0.061270483,-0.00158333,268.7553,0.27895874,1.0,0.42583382,98.0215,0.56,1.2,269.7,266.74,ENF
2006-06-01,US-Me2,2006.0,6.0,200606.0,128.0,44.0,288.0,0.20692483,-0.022291854,288.40878,0.19896407,1.0,0.105978824,0.0,0.58,1.7,298.72,280.14,ENF
2006-08-01,US-Me2,2006.0,8.0,200608.0,130.0,36.0,296.0,0.16980402,-0.03195113,292.01727,0.17329036,1.0,0.15384717,0.0,0.69,2.2,302.06,283.3,ENF
2006-09-01,US-Me2,2006.0,9.0,200609.0,99.0,30.0,225.0,0.13176818,-0.024138227,287.83557,0.16789551,1.0,0.18967965,0.0,0.7,2.0,300.26,280.48,ENF
2006-10-01,US-Me2,2006.0,10.0,200610.0,61.0,21.0,138.0,0.10868348,-0.012369826,280.4406,0.18514985,1.0,0.25535962,0.0,0.76,2.1,288.82,275.02,ENF
2006-11-01,US-Me2,2006.0,11.0,200611.0,26.0,15.0,56.0,0.09548876,-0.003558181,274.6862,0.22984886,1.0,0.34510216,18.933332,0.61,1.3,276.62,269.56,ENF
2007-03-01,US-Me2,2007.0,3.0,200703.0,71.0,32.0,159.0,0.10533014,-0.008851148,277.16376,0.23632331,1.0,0.18339154,16.67742,0.61,1.4,283.26,271.62,ENF
2007-04-01,US-Me2,2007.0,4.0,200704.0,104.0,40.0,236.0,0.13556272,-0.012833796,278.70636,0.1935696,1.0,0.13639131,0.0,0.63,1.7,287.46,271.46,ENF
2007-05-01,US-Me2,2007.0,5.0,200705.0,123.0,44.0,278.0,0.16677229,-0.022345617,284.60315,0.18313572,1.0,0.10975709,0.0,0.59,1.6,295.88,276.48,ENF
2007-06-01,US-Me2,2007.0,6.0,200706.0,136.0,45.0,307.0,0.21259274,-0.025184982,287.80807,0.17893586,1.0,0.12664904,0.0,0.61,1.8,298.74,278.42,ENF
2007-10-01,US-Me2,2007.0,10.0,200710.0,54.0,24.0,121.0,0.10940219,-0.00805112,279.18063,0.24339479,1.0,0.28068447,0.0,0.73,1.9,283.7,275.62,ENF
2008-01-01,US-Me2,2008.0,1.0,200801.0,27.0,13.0,60.0,0.09611128,-0.002426885,268.22144,0.2838476,1.0,0.42031842,96.51613,0.46,0.8,270.22,261.66,ENF
2008-03-01,US-Me2,2008.0,3.0,200803.0,73.0,35.0,164.0,0.105102025,-0.006958909,272.63715,0.22982028,1.0,0.6043655,84.451614,0.36,0.7,275.6,266.02,ENF
2008-04-01,US-Me2,2008.0,4.0,200804.0,95.0,46.0,215.0,0.13441375,-0.010992736,274.52563,0.18897647,1.0,0.3666959,27.5,0.46,1.1,282.14,269.62,ENF
2008-05-01,US-Me2,2008.0,5.0,200805.0,106.0,46.0,236.0,0.16653244,-0.015444465,282.46332,0.18246363,1.0,0.12128298,0.58064514,0.55,1.5,291.66,274.78,ENF
2008-06-01,US-Me2,2008.0,6.0,200806.0,143.0,41.0,324.0,0.2017897,-0.024257973,286.42645,0.17472853,1.0,0.120168716,0.0,0.6,1.8,298.12,278.6,ENF
2008-07-01,US-Me2,2008.0,7.0,200807.0,145.0,37.0,330.0,0.2205731,-0.033749536,293.06476,0.12450841,1.0,0.16721644,0.0,0.66,2.1,304.84,283.38,ENF
2008-11-01,US-Me2,2008.0,11.0,200811.0,29.0,14.0,64.0,0.094022505,-0.003310479,276.84235,0.24026054,1.0,0.35523775,0.0,0.68,1.7,279.14,275.22,ENF
2008-12-01,US-Me2,2008.0,12.0,200812.0,22.0,11.0,49.0,0.08827734,-0.002536297,269.7683,0.2249505,1.0,0.42153716,61.774193,0.51,1.1,268.88,266.5,ENF
2009-01-01,US-Me2,2009.0,1.0,200901.0,27.0,13.0,59.0,0.11032203,-0.002808578,270.3143,0.2838476,1.0,0.44596952,48.612904,0.55,1.0,273.88,267.62,ENF
2009-02-01,US-Me2,2009.0,2.0,200902.0,43.0,22.0,96.0,0.111562185,-0.003687814,270.76178,0.25470665,1.0,0.47863123,55.07143,0.54,0.9,276.2,268.24,ENF
2009-03-01,US-Me2,2009.0,3.0,200903.0,64.0,36.0,144.0,0.12459303,-0.005671606,272.30133,0.23948705,1.0,0.3392889,78.83871,0.41,0.8,274.68,267.1,ENF
2009-04-01,US-Me2,2009.0,4.0,200904.0,98.0,41.0,220.0,0.13626364,-0.01168514,276.52722,0.21030442,1.0,0.17943235,4.766667,0.57,1.4,285.7,270.74,ENF
2009-05-01,US-Me2,2009.0,5.0,200905.0,122.0,43.0,275.0,0.15827437,-0.020211175,283.82333,0.21579915,1.0,0.09459118,0.0,0.61,1.7,294.24,274.92,ENF
2009-06-01,US-Me2,2009.0,6.0,200906.0,129.0,47.0,290.0,0.21285701,-0.023432143,288.33582,0.21089254,1.0,0.12247504,0.0,0.66,2.2,298.06,279.78,ENF
2009-07-01,US-Me2,2009.0,7.0,200907.0,147.0,37.0,334.0,0.22378902,-0.03523512,294.4928,0.1450277,1.0,0.16460979,0.0,0.67,2.2,305.68,284.7,ENF
2009-08-01,US-Me2,2009.0,8.0,200908.0,122.0,35.0,277.0,0.18589061,-0.028897665,292.30722,0.11391533,1.0,0.18584658,0.0,0.71,2.4,302.66,283.68,ENF
2009-10-01,US-Me2,2009.0,10.0,200910.0,54.0,22.0,121.0,0.1121042,-0.00845395,279.05194,0.23458584,1.0,0.31497422,0.38709676,0.74,1.8,284.92,273.66,ENF
2009-11-01,US-Me2,2009.0,11.0,200911.0,32.0,15.0,72.0,0.11653304,-0.004026964,273.17282,0.24003741,1.0,0.39682066,27.566668,0.61,1.4,275.3,268.26,ENF
2009-12-01,US-Me2,2009.0,12.0,200912.0,22.0,11.0,50.0,0.10724362,-0.002877437,268.49414,0.2828336,1.0,0.4272754,27.806452,0.55,1.2,272.12,266.3,ENF
2010-01-01,US-Me2,2010.0,1.0,201001.0,22.0,14.0,48.0,0.08496096,-0.002071559,273.25092,0.2716306,1.0,0.42031842,23.724382,0.44,0.8,274.14,268.12,ENF
2010-03-01,US-Me2,2010.0,3.0,201003.0,71.0,32.0,163.0,0.10893549,-0.008471407,274.81183,0.22092037,1.0,0.24122018,10.806452,0.58,1.4,279.92,268.62,ENF
2010-04-01,US-Me2,2010.0,4.0,201004.0,90.0,45.0,203.0,0.13438049,-0.011156634,276.15894,0.20159023,1.0,0.20300387,11.5,0.53,1.3,281.72,270.22,ENF
2010-05-01,US-Me2,2010.0,5.0,201005.0,99.0,49.0,221.0,0.18055966,-0.014220111,280.22058,0.17849977,1.0,0.14103109,0.0,0.53,1.5,285.52,272.28,ENF
2010-06-01,US-Me2,2010.0,6.0,201006.0,130.0,48.0,293.0,0.20582107,-0.0183426,285.34644,0.19020432,1.0,0.12552729,0.0,0.59,1.8,295.44,278.2,ENF
2010-07-01,US-Me2,2010.0,7.0,201007.0,150.0,31.0,337.0,0.22171105,-0.03317363,292.3993,0.123356625,1.0,0.16316365,0.0,0.65,2.1,304.08,283.8,ENF
2010-08-01,US-Me2,2010.0,8.0,201008.0,126.0,36.0,286.0,0.19737819,-0.028760701,291.2124,0.094569996,1.0,0.20227537,0.0,0.7,2.4,302.78,283.02,ENF
2010-09-01,US-Me2,2010.0,9.0,201009.0,94.0,28.0,211.0,0.14881465,-0.014948577,286.44302,0.1725791,1.0,0.23143168,0.0,0.71,2.1,295.08,279.94,ENF
2010-10-01,US-Me2,2010.0,10.0,201010.0,58.0,22.0,130.0,0.115664385,-0.010978967,281.5086,0.20123583,1.0,0.261213,0.0,0.7,1.7,288.92,276.92,ENF
