year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2010,9,AT-Neu,69.0,33.0,153.0,0.20024525,-0.007524177,277.8356,0.24750026,5.0,0.3040034,0.5,0.64,2.1,287.7,274.42,MF,MF,0.0
2010,10,AT-Neu,48.0,20.0,107.0,0.09727172,-0.005383074,273.02228,0.26911572,5.0,0.26825404,22.709677,0.54,1.2,281.52,271.18,MF,MF,0.0
2010,11,AT-Neu,23.0,13.0,50.0,0.043263704,-0.001397096,267.8693,0.28952578,5.0,0.22600906,36.066666,0.35,0.5,275.72,265.22,MF,MF,0.0
2010,12,AT-Neu,14.0,9.0,30.0,-0.002851689,-0.000488162,261.04773,0.28952578,5.0,0.22442947,100.0,0.23,0.3,265.84,257.76,MF,MF,0.0
2011,1,AT-Neu,21.0,11.0,47.0,0.01430571,-0.001215279,262.82367,0.28952578,5.0,0.3542498,83.51613,0.24,0.3,269.3,261.78,MF,MF,0.0
2011,2,AT-Neu,39.0,18.0,88.0,0.023179026,-0.003444858,265.7978,0.28489740599999996,5.0,0.6948624,72.78571,0.27,0.4,272.44,263.88,MF,MF,0.0
2011,3,AT-Neu,64.0,30.0,145.0,0.058573388,-0.007123135,269.5346,0.25792083200000004,5.0,0.29966563,44.064518,0.42,0.8,280.02,267.56,MF,MF,0.0
2011,4,AT-Neu,90.0,44.0,204.0,0.15106861,-0.009759389,274.06744,0.288374442,5.0,0.21869281,5.5333333,0.6,1.7,289.28,273.48,MF,MF,0.0
2011,5,AT-Neu,101.0,49.0,226.0,0.27441964,-0.010538466,276.9087,0.28776374,5.0,0.28091756,0.48387095,0.68,2.6,292.6,275.78,MF,MF,0.0
2011,6,AT-Neu,91.0,50.0,197.0,0.33299106,-0.009628609,281.28003,0.29800907,5.0,0.2664268,0.0,0.69,2.7,293.6,274.0,MF,MF,0.0
2011,7,AT-Neu,89.0,49.0,195.0,0.31494242,-0.009383671,281.27185,0.26963598,5.0,0.2834669,0.0,0.71,2.9,292.16,277.54,MF,MF,0.0
2011,8,AT-Neu,98.0,41.0,218.0,0.2504512,-0.011725947,284.10638,0.26131037,5.0,0.2688366,0.0,0.73,2.7,294.18,282.5,MF,MF,0.0
2011,9,AT-Neu,76.0,30.0,171.0,0.18500371,-0.008486636,281.33142,0.25860095,5.0,0.28068694,1.9,0.72,2.5,292.06,278.7,MF,MF,0.0
2011,10,AT-Neu,51.0,19.0,116.0,0.11031266,-0.005945243,272.35004,0.2626609,5.0,0.2440892,2.1612904,0.64,1.4,285.08,274.66,MF,MF,0.0
2011,11,AT-Neu,34.0,12.0,79.0,0.044520196,-0.004922766,271.623,0.28952578,5.0,0.1450029,0.0,0.52,0.9,279.8,272.26,MF,MF,0.0
2011,12,AT-Neu,14.0,9.0,31.0,0.001221764,-0.001052804,264.05655,0.28952578,5.0,0.20467153,70.354836,0.36,0.5,272.04,263.86,MF,MF,0.0
2012,1,AT-Neu,37.2,17.8,83.4,0.009482035199999999,-0.0031745718,264.13633799999997,0.302723752,5.0,0.51982933,87.57004719999999,0.22600000000000003,0.31999999999999995,269.97200000000004,262.224,MF,MF,1.0
2012,2,AT-Neu,37.0,20.0,83.0,-0.003897268,-0.002350256,260.3408,0.28952578,5.0,0.7188042,100.0,0.17,0.2,264.22,256.1,MF,MF,0.0
2012,3,AT-Neu,68.0,29.0,152.0,0.015044373,-0.007852577,270.96265,0.26454657800000003,5.0,0.47698045,82.41936,0.27,0.5,278.52,269.28,MF,MF,0.0
2012,4,AT-Neu,79.0,46.0,174.0,0.07884396,-0.007204898,272.27655,0.279767498,5.0,0.20088528,47.033333,0.51,1.4,287.62,265.92,MF,MF,0.0
2012,5,AT-Neu,102.0,57.0,226.0,0.26257768,-0.009573787,276.04825,0.33353588,5.0,0.29794502,2.3225806,0.68,2.6,291.28,272.9,MF,MF,0.0
2012,6,AT-Neu,105.0,56.0,232.0,0.32053638,-0.009786412,281.33316,0.29097322,5.0,0.26832283,0.0,0.63,2.3,295.24,279.26,MF,MF,0.0
2012,7,AT-Neu,93.0,50.0,204.0,0.34319964,-0.009751774,283.4234,0.29147348,5.0,0.31299365,0.0,0.7,2.9,293.84,278.24,MF,MF,0.0
2012,8,AT-Neu,101.0,40.0,225.0,0.26279667,-0.012000538,284.62714,0.27288705,5.0,0.28845432,0.0,0.75,2.9,294.88,280.94,MF,MF,0.0
2012,9,AT-Neu,71.0,32.0,159.0,0.20833641,-0.007520162,279.43973,0.26167026,5.0,0.3009312,0.0,0.75,2.8,289.52,277.64,MF,MF,0.0
2012,10,AT-Neu,48.0,20.0,106.0,0.10947591,-0.005028054,274.54938,0.27861357,5.0,0.27556,7.354839,0.62,1.4,282.56,274.82,MF,MF,0.0
2012,11,AT-Neu,25.0,12.0,55.0,0.051743932,-0.001718529,269.1306,0.28952578,5.0,0.22003768,9.733334,0.49,0.9,278.0,268.62,MF,MF,0.0
2012,12,AT-Neu,15.0,9.0,34.0,-0.003414001,-0.000755973,262.15875,0.28952578,5.0,0.22071211,97.19355,0.21,0.3,266.94,258.86,MF,MF,0.0
2013,1,AT-Neu,45.8,21.6,103.0,0.021441045799999996,-0.004397221,265.89190399999995,0.304772818,5.0,0.508912496,76.55714359999999,0.274,0.44000000000000006,272.9,263.71999999999997,MF,MF,1.0
2010,9,AU-ASM,109.0,32.0,237.0,0.021027043,-0.009314641,292.8688,0.19916466,6.0,-0.16500188,0.0,0.27,0.5,304.86,286.46,CSH,SH,0.0
2010,10,AU-ASM,124.0,33.0,270.0,0.0194622,-0.011624225,296.77032,0.1658018,6.0,-0.17427786,0.0,0.25,0.5,310.18,288.7,CSH,SH,0.0
2010,11,AU-ASM,155.0,36.0,340.0,0.007830387,-0.013888866,301.00992,0.13309012,6.0,-0.21618702,0.0,0.22,0.4,316.6,291.68,CSH,SH,0.0
2010,12,AU-ASM,148.0,42.0,320.0,0.022735354,-0.014065012,302.5536,0.13641785,6.0,-0.18855268,0.0,0.25,0.5,317.6,294.3,CSH,SH,0.0
2011,1,AU-ASM,148.0,44.0,318.0,0.015952803,-0.012819409,303.67914,0.1539862,6.0,-0.18696657,0.0,0.25,0.5,319.14,296.5,CSH,SH,0.0
2011,2,AU-ASM,130.0,54.0,273.0,0.059709672,-0.009780116,301.10443,0.19496039,6.0,-0.13364701,0.0,0.34,0.7,310.98,295.36,CSH,SH,0.0
2011,3,AU-ASM,116.0,50.0,243.0,0.07701619,-0.008398451,297.54437,0.20967996,6.0,-0.094694816,0.0,0.3,0.6,306.9,291.94,CSH,SH,0.0
2011,4,AU-ASM,115.0,26.0,254.0,0.045286838,-0.011539407,295.61823,0.13219799,6.0,-0.12400091,0.0,0.33,0.6,308.14,288.18,CSH,SH,0.0
2011,5,AU-ASM,91.0,22.0,200.0,0.023426035,-0.008343101,290.21533,0.12936142,6.0,-0.15622887,0.0,0.28,0.4,302.98,282.18,CSH,SH,0.0
2011,6,AU-ASM,78.0,18.0,173.0,0.01663551,-0.006183669,286.78784,0.16782859,6.0,-0.16006878,0.0,0.27,0.3,298.14,278.66,CSH,SH,0.0
2011,7,AU-ASM,81.0,20.0,179.0,0.010931288,-0.006931633,288.26404,0.12423328,6.0,-0.1899464,0.0,0.27,0.3,301.56,281.06,CSH,SH,0.0
2011,8,AU-ASM,108.0,20.0,242.0,0.004508378,-0.009880818,292.38373,0.10910988,6.0,-0.20777915,0.0,0.23,0.4,307.1,282.74,CSH,SH,0.0
2011,9,AU-ASM,116.2,26.8,257.0,0.0036629912,-0.0116334192,295.359278,0.12048837000000001,6.0,-0.22712912000000002,0.0,0.20800000000000002,0.38,309.908,285.64,CSH,SH,1.0
2011,10,AU-ASM,124.0,40.0,270.0,0.002338216,-0.0146272,301.55707,0.111179166,6.0,-0.23609409,0.0,0.2,0.4,314.32,291.7,CSH,SH,0.0
2011,11,AU-ASM,128.0,43.0,276.0,-0.000897789,-0.012940902,302.33588,0.12735641,6.0,-0.24276868,0.0,0.18,0.3,317.84,292.02,CSH,SH,0.0
2011,12,AU-ASM,141.0,50.0,303.0,-0.001257519,-0.014950447,305.72452,0.09130481,6.0,-0.2528366,0.0,0.15,0.3,320.86,296.62,CSH,SH,0.0
2012,1,AU-ASM,145.0,48.0,312.0,0.0004369,-0.016129531,307.8592,0.10682848,6.0,-0.23993292,0.0,0.19,0.4,320.04,296.14,CSH,SH,0.0
2012,2,AU-ASM,139.0,34.0,304.0,-0.001851879,-0.015100919,305.34274,0.10624331,6.0,-0.2553746,0.0,0.18,0.3,321.44,295.42,CSH,SH,0.0
2012,3,AU-ASM,127.0,40.0,273.0,0.006990107,-0.011595607,298.27515,0.13739067,6.0,-0.22503288,0.0,0.21,0.4,313.68,292.9,CSH,SH,0.0
2012,4,AU-ASM,106.0,26.0,232.0,0.000802167,-0.010812506,296.57538,0.14467509,6.0,-0.23735265,0.0,0.2,0.3,309.5,289.72,CSH,SH,0.0
2012,5,AU-ASM,97.0,18.0,217.0,-0.004480307,-0.009891942,291.03262,0.120410636,6.0,-0.25916266,0.0,0.17,0.2,304.9,283.0,CSH,SH,0.0
2012,6,AU-ASM,83.0,18.0,184.0,-0.00489795,-0.007720053,287.65347,0.114285156,6.0,-0.2577153,0.0,0.18,0.2,300.36,279.74,CSH,SH,0.0
2012,7,AU-ASM,91.0,17.0,204.0,-0.005049122,-0.008490905,286.72418,0.114371344,6.0,-0.25374055,0.0,0.18,0.2,300.48,278.58,CSH,SH,0.0
2012,8,AU-ASM,112.0,18.0,252.0,-0.0043884,-0.010378376,291.98456,0.095190674,6.0,-0.25911388,0.0,0.17,0.3,308.5,281.68,CSH,SH,0.0
2012,9,AU-ASM,128.0,24.0,284.0,-0.005170281,-0.013966061,298.00223,0.08779747,6.0,-0.2676566,0.0,0.17,0.3,314.76,285.62,CSH,SH,0.0
2012,10,AU-ASM,148.0,29.0,329.0,-0.004621374,-0.015091263,302.17242,0.084206395,6.0,-0.26870933,0.0,0.16,0.3,318.82,289.38,CSH,SH,0.0
2012,11,AU-ASM,151.0,33.0,329.0,-0.005793717,-0.015192233,305.9314,0.112149835,6.0,-0.26403388,0.0,0.14,0.3,322.02,295.48,CSH,SH,0.0
2012,12,AU-ASM,139.0,51.0,298.0,-0.001829538,-0.015857294,306.34235,0.12479008,6.0,-0.2524038,0.0,0.16,0.3,320.94,295.78,CSH,SH,0.0
2013,1,AU-ASM,152.0,40.0,331.0,-0.002838903,-0.018081166,309.51144,0.08375333,6.0,-0.2564408,0.0,0.16,0.3,323.54,298.06,CSH,SH,0.0
2013,2,AU-ASM,136.0,42.0,292.0,-0.005317629,-0.015695155,306.4845,0.08964582,6.0,-0.2666549,0.0,0.13,0.2,323.3,296.06,CSH,SH,0.0
2013,3,AU-ASM,129.0,33.0,279.0,-0.006338885,-0.016262569,306.54095,0.08221804,6.0,-0.26678348,0.0,0.16,0.3,321.16,296.62,CSH,SH,0.0
2013,4,AU-ASM,113.0,25.0,248.0,-0.006978142,-0.01289992,298.74036,0.08387177,6.0,-0.26894054,0.0,0.14,0.2,314.86,290.44,CSH,SH,0.0
2013,5,AU-ASM,85.0,23.0,186.0,-0.00638029,-0.008566678,293.07394,0.148244,6.0,-0.26214805,0.0,0.13,0.2,305.08,286.54,CSH,SH,0.0
2013,6,AU-ASM,74.0,23.0,160.0,-0.009454023,-0.007625945,289.39093,0.11929813,6.0,-0.26169473,0.0,0.12,0.2,301.88,281.8,CSH,SH,0.0
2013,7,AU-ASM,88.0,19.0,195.0,-0.008212865,-0.008525692,289.35654,0.11111399,6.0,-0.27619854,0.0,0.12,0.2,304.68,282.1,CSH,SH,0.0
2013,8,AU-ASM,112.0,17.0,251.0,-0.007947853,-0.010573529,294.50665,0.08335547,6.0,-0.27304158,0.0,0.13,0.2,311.76,284.52,CSH,SH,0.0
2013,9,AU-ASM,127.0,22.0,281.0,-0.009044443,-0.013976723,300.8897,0.08884966,6.0,-0.27239957,0.0,0.14,0.2,318.78,289.06,CSH,SH,0.0
2013,10,AU-ASM,149.0,27.0,331.0,-0.009112665,-0.01673948,303.0488,0.07458793,6.0,-0.26546016,0.0,0.14,0.3,322.9,290.2,CSH,SH,0.0
2013,11,AU-ASM,141.0,42.0,306.0,-0.008957965,-0.016079828,305.4845,0.08968399,6.0,-0.26328984,0.0,0.13,0.3,323.22,294.68,CSH,SH,0.0
2013,12,AU-ASM,130.0,43.0,278.0,-0.004604414,-0.014595673,305.2885,0.10930703,6.0,-0.25568694,0.0,0.13,0.2,323.86,296.28,CSH,SH,0.0
2014,1,AU-ASM,137.0,48.0,294.0,-0.005399668,-0.013476059,303.14368,0.1398447,6.0,-0.26077902,0.0,0.13,0.2,320.68,296.32,CSH,SH,0.0
2014,2,AU-ASM,133.0,47.0,282.0,0.009461813,-0.012721852,299.99857,0.15654638,6.0,-0.23047622,0.0,0.22,0.4,317.06,295.32,CSH,SH,0.0
2014,3,AU-ASM,138.0,28.0,302.0,0.016618352,-0.014394119,302.8817,0.112729065,6.0,-0.18739988,0.0,0.28,0.5,317.22,294.1,CSH,SH,0.0
2014,4,AU-ASM,112.0,27.0,244.0,0.011774242,-0.01142513,299.6554,0.15377878,6.0,-0.20374915,0.0,0.25,0.4,311.06,290.26,CSH,SH,0.0
2014,5,AU-ASM,87.0,25.0,190.0,0.004080882,-0.008707009,295.3742,0.12240305,6.0,-0.22830576,0.0,0.25,0.3,307.2,286.92,CSH,SH,0.0
2014,6,AU-ASM,83.0,18.0,184.0,0.002439387,-0.008195519,288.69824,0.11284995,6.0,-0.21757995,0.0,0.27,0.3,301.84,281.34,CSH,SH,0.0
2014,7,AU-ASM,88.0,17.0,196.0,0.000459655,-0.007345505,288.27542,0.14618938,6.0,-0.23857774,0.0,0.25,0.3,302.3,279.58,CSH,SH,0.0
2014,8,AU-ASM,112.0,17.0,250.0,-0.001273436,-0.010956332,289.81873,0.107136,6.0,-0.24685384,0.0,0.22,0.3,306.42,281.74,CSH,SH,0.0
2014,9,AU-ASM,135.0,20.0,301.0,-0.002973115,-0.013842493,298.64957,0.082368955,6.0,-0.2523482,0.0,0.19,0.3,317.02,287.28,CSH,SH,0.0
2014,10,AU-ASM,152.0,26.0,339.0,-0.00244702,-0.016787834,303.89996,0.082576565,6.0,-0.2505148,0.0,0.16,0.3,322.3,291.1,CSH,SH,0.0
2014,11,AU-ASM,138.0,49.0,296.0,-0.002275001,-0.016284056,306.80188,0.09102988,6.0,-0.24865109,0.0,0.15,0.3,320.08,295.94,CSH,SH,0.0
2014,12,AU-ASM,143.0,45.0,305.0,0.00290494,-0.013197564,305.07892,0.14878605,6.0,-0.2242051,0.0,0.18,0.3,320.18,295.26,CSH,SH,0.0
2015,1,AU-ASM,139.2,41.0,300.2,0.0025047929999999995,-0.0148736702,304.403978,0.116503859,6.0,-0.240350164,0.0,0.184,0.31999999999999995,320.36,295.972,CSH,SH,1.0
2007,10,AU-Ade,122.6,51.4,255.8,0.14120313680000002,-0.010734980600000001,304.84750999999994,0.21628546599999998,10.0,-0.1412133348,0.0,0.39,1.1800000000000002,315.492,296.152,GRA,GRA,1.0
2007,11,AU-Ade,119.0,50.0,248.0,0.17028393,-0.009334415,304.1819,0.2672144,10.0,-0.093349904,0.0,0.43,1.3,312.8,296.94,GRA,GRA,0.0
2007,12,AU-Ade,123.0,60.0,249.0,0.3219263,-0.008232057,302.90033,0.27738708,10.0,-0.05110552,0.0,0.59,2.0,308.7,296.56,GRA,GRA,0.0
2008,1,AU-Ade,111.0,61.0,222.0,0.31654036,-0.007646263,301.87183,0.3057017,10.0,0.0659553,0.0,0.6,2.1,305.16,297.08,GRA,GRA,0.0
2008,2,AU-Ade,119.4,56.2,241.4,0.30779675400000006,-0.007499075199999999,301.35305800000003,0.315965376,10.0,0.101347331,0.0,0.6,2.1399999999999997,306.37600000000003,296.57599999999996,GRA,GRA,1.0
2008,3,AU-Ade,124.0,52.0,253.0,0.3045078,-0.00769797,301.37933,0.32608193,10.0,0.12999628,0.0,0.59,2.1,305.86,296.94,GRA,GRA,0.0
2008,4,AU-Ade,132.0,28.0,286.0,0.2084867,-0.011582837,300.89478,0.26639414,10.0,0.058363803,0.0,0.57,1.7,308.22,292.82,GRA,GRA,0.0
2008,5,AU-Ade,115.0,25.0,250.0,0.0939626,-0.013264962,299.65668,0.17298546,10.0,-0.102740705,0.0,0.42,1.0,310.76,289.0,GRA,GRA,0.0
2008,6,AU-Ade,104.0,25.0,224.0,0.03586152,-0.012638941,299.38934,0.12416164,10.0,-0.16802646,0.0,0.31,0.7,313.92,290.36,GRA,GRA,0.0
2008,7,AU-Ade,110.0,23.0,240.0,0.040249944,-0.01321543,298.28937,0.11303991,10.0,-0.16094002,0.0,0.32,0.7,314.18,288.48,GRA,GRA,0.0
2008,8,AU-Ade,117.0,31.0,255.0,0.03905738,-0.015056983,300.4149,0.109675996,10.0,-0.16856943,0.0,0.29,0.7,315.86,289.16,GRA,GRA,0.0
2008,9,AU-Ade,124.0,41.0,265.0,0.042239558,-0.012278549,304.69556,0.13384928,10.0,-0.19127515,0.0,0.3,0.8,319.74,294.18,GRA,GRA,0.0
2008,10,AU-Ade,131.0,49.0,279.0,0.06431642,-0.013810568,307.0471,0.17167002,10.0,-0.21111177,0.0,0.29,0.8,319.18,296.3,GRA,GRA,0.0
2008,11,AU-Ade,116.0,57.0,238.0,0.107249476,-0.010019314,305.41266,0.23130655,10.0,-0.15922433,0.0,0.34,1.0,317.04,296.78,GRA,GRA,0.0
2008,12,AU-Ade,120.0,63.0,237.0,0.36444002,-0.006922096,301.83862,0.30409855,10.0,-0.08286202,0.0,0.57,1.9,313.46,297.68,GRA,GRA,0.0
2009,1,AU-Ade,119.0,64.0,234.0,0.29769343,-0.006348126,300.8104,0.31651592,10.0,0.05747097,0.0,0.56,2.0,305.62,296.38,GRA,GRA,0.0
2009,2,AU-Ade,106.0,63.0,208.0,0.33895594,-0.005852185,300.18365,0.33855566,10.0,0.113811135,0.0,0.62,2.3,307.38,296.68,GRA,GRA,0.0
2009,3,AU-Ade,137.0,41.0,290.0,0.28128624,-0.009950832,302.52008,0.29297167,10.0,0.13950297,0.0,0.63,2.2,307.86,295.8,GRA,GRA,0.0
2009,4,AU-Ade,122.0,37.0,260.0,0.18103294,-0.010799326,303.3944,0.21407913,10.0,0.018778129,0.0,0.53,1.5,308.82,295.72,GRA,GRA,0.0
2009,5,AU-Ade,122.0,31.2,262.0,0.160126,-0.0116473796,301.171056,0.21411840799999998,10.0,-0.010824452600000001,0.0,0.492,1.4200000000000002,309.916,292.74,GRA,GRA,1.0
2009,6,AU-Ade,116.6,27.6,252.0,0.1119187408,-0.0123002992,300.324914,0.178132056,10.0,-0.0709130506,0.0,0.43,1.1199999999999999,311.18,291.27599999999995,GRA,GRA,1.0
2010,8,AU-Cpr,58.0,29.0,123.0,0.019314047,-0.004164904,284.21436,0.22854507,6.0,-0.14334293,0.0,0.27,0.3,291.16,277.02,CSH,SH,0.0
2010,9,AU-Cpr,80.0,39.0,169.0,0.015510997,-0.004470304,286.92154,0.22268893,6.0,-0.18741703,0.0,0.25,0.4,299.36,279.64,CSH,SH,0.0
2010,10,AU-Cpr,118.0,43.0,253.0,0.017745178,-0.007652298,292.37775,0.20718567,6.0,-0.17925705,0.0,0.25,0.4,309.84,282.0,CSH,SH,0.0
2010,11,AU-Cpr,122.0,51.0,258.0,0.023359742,-0.008563072,295.54703,0.19444522,6.0,-0.1728757,0.0,0.25,0.5,312.6,285.32,CSH,SH,0.0
2010,12,AU-Cpr,153.0,52.0,328.0,0.049943842,-0.010596387,298.05554,0.1983453,6.0,-0.13647467,0.0,0.29,0.6,314.3,286.26,CSH,SH,0.0
2011,1,AU-Cpr,155.0,38.0,333.0,0.06770621,-0.011011608,301.9389,0.19382007,6.0,-0.11078455,0.0,0.34,0.6,319.9,290.8,CSH,SH,0.0
2011,2,AU-Cpr,130.0,44.0,276.0,0.080117226,-0.008457519,298.7021,0.22166073,6.0,-0.08368758,0.0,0.37,0.7,313.7,287.26,CSH,SH,0.0
2011,3,AU-Cpr,102.0,37.0,215.0,0.09019211,-0.006926104,294.99554,0.22649844,6.0,-0.050735757,0.0,0.4,0.7,308.4,286.34,CSH,SH,0.0
2011,4,AU-Cpr,84.0,25.0,181.0,0.0878256,-0.005876467,292.30182,0.2142849,6.0,-0.017733911,0.0,0.43,0.6,304.02,282.94,CSH,SH,0.0
2011,5,AU-Cpr,52.0,23.0,109.0,0.07248561,-0.003915407,287.13135,0.2228461,6.0,0.026353557,0.0,0.44,0.6,292.6,277.9,CSH,SH,0.0
2011,6,AU-Cpr,48.0,17.0,102.0,0.0688863,-0.003097877,284.72534,0.2269556,6.0,0.02906773,0.0,0.48,0.7,291.08,276.8,CSH,SH,0.0
2011,7,AU-Cpr,48.0,19.0,102.0,0.060587373,-0.003220312,283.93396,0.23111166,6.0,0.009265113,0.0,0.46,0.7,291.4,276.96,CSH,SH,0.0
2011,8,AU-Cpr,63.0,25.0,134.0,0.05235766,-0.003963001,286.76263,0.23704536,6.0,-0.025088683,0.0,0.39,0.5,296.38,279.16,CSH,SH,0.0
2011,9,AU-Cpr,96.0,32.0,210.0,0.053049646,-0.007623516,290.61658,0.20141512,6.0,-0.07802229,0.0,0.37,0.6,303.42,280.1,CSH,SH,0.0
2011,10,AU-Cpr,112.0,40.0,241.0,0.033201437,-0.007863555,293.34808,0.19460593,6.0,-0.11665038,0.0,0.31,0.6,306.44,281.52,CSH,SH,0.0
2011,11,AU-Cpr,132.0,43.0,284.0,0.033032216,-0.009939682,297.97455,0.19406596,6.0,-0.13051228,0.0,0.3,0.6,313.6,285.74,CSH,SH,0.0
2011,12,AU-Cpr,159.0,37.0,345.0,0.04609049,-0.011341885,299.955,0.17362063,6.0,-0.13019918,0.0,0.31,0.6,315.4,287.74,CSH,SH,0.0
2012,1,AU-Cpr,145.0,45.0,310.0,0.060512144,-0.012460992,302.31232,0.16633923,6.0,-0.106086455,0.0,0.34,0.6,317.9,291.1,CSH,SH,0.0
2012,2,AU-Cpr,129.0,40.0,277.0,0.057062875,-0.010227725,301.32907,0.16170752,6.0,-0.088835895,0.0,0.34,0.6,316.46,290.06,CSH,SH,0.0
2012,3,AU-Cpr,112.0,36.0,241.0,0.06972032,-0.007906146,295.64233,0.19397105,6.0,-0.06250594,0.0,0.39,0.7,308.64,286.7,CSH,SH,0.0
2012,4,AU-Cpr,83.0,26.0,179.0,0.08591924,-0.006254386,293.72382,0.19165668,6.0,-0.004666246,0.0,0.44,0.7,304.76,282.26,CSH,SH,0.0
2012,5,AU-Cpr,56.0,22.0,120.0,0.064919814,-0.0040548,287.28653,0.2097794,6.0,0.00336899,0.0,0.44,0.6,294.94,278.16,CSH,SH,0.0
2012,6,AU-Cpr,45.0,17.0,95.0,0.06022969,-0.003206618,284.15543,0.22044405,6.0,0.027676579,0.0,0.45,0.7,289.1,276.02,CSH,SH,0.0
2012,7,AU-Cpr,46.0,20.0,97.0,0.058775164,-0.002664,283.52496,0.23716013,6.0,0.0121499,0.0,0.42,0.6,289.66,276.16,CSH,SH,0.0
2012,8,AU-Cpr,64.0,28.0,136.0,0.05486542,-0.004836582,285.49042,0.2144443,6.0,-0.025011621,0.0,0.38,0.5,292.2,277.66,CSH,SH,0.0
2012,9,AU-Cpr,98.0,35.0,212.0,0.0396902,-0.007897593,290.762,0.1878522,6.0,-0.09417741,0.0,0.36,0.6,302.8,280.42,CSH,SH,0.0
2012,10,AU-Cpr,126.0,38.0,273.0,0.039669,-0.009558626,295.10797,0.16679043,6.0,-0.113799736,0.0,0.31,0.6,309.76,282.04,CSH,SH,0.0
2012,11,AU-Cpr,142.0,39.0,308.0,0.037942898,-0.011756703,300.79272,0.14482881,6.0,-0.1268865,0.0,0.3,0.6,315.58,285.96,CSH,SH,0.0
2012,12,AU-Cpr,147.0,44.0,317.0,0.03680541,-0.012309991,301.51227,0.1449297,6.0,-0.13022262,0.0,0.28,0.6,318.84,287.22,CSH,SH,0.0
2013,1,AU-Cpr,165.0,31.0,359.0,0.035662297,-0.013025232,303.55637,0.12671159,6.0,-0.13411377,0.0,0.29,0.6,323.5,289.72,CSH,SH,0.0
2013,2,AU-Cpr,139.0,39.0,298.0,0.034661107,-0.010909289,303.1681,0.14010116,6.0,-0.117881455,0.0,0.31,0.6,317.46,291.14,CSH,SH,0.0
2013,3,AU-Cpr,113.0,36.0,240.0,0.04340296,-0.009335503,299.0097,0.1442831,6.0,-0.10308499,0.0,0.36,0.6,311.44,287.3,CSH,SH,0.0
2013,4,AU-Cpr,79.0,27.0,170.0,0.04837809,-0.005851753,293.10364,0.16562441,6.0,-0.057909798,0.0,0.38,0.5,304.14,282.18,CSH,SH,0.0
2013,5,AU-Cpr,53.0,21.0,114.0,0.03715748,-0.004125811,288.1794,0.2144214,6.0,-0.03857173,0.0,0.38,0.5,295.32,280.14,CSH,SH,0.0
2013,6,AU-Cpr,42.0,17.0,88.0,0.036748327,-0.002210587,284.23273,0.24610725,6.0,-0.04312067,0.0,0.36,0.5,290.1,277.82,CSH,SH,0.0
2013,7,AU-Cpr,48.0,19.0,101.0,0.036823723,-0.003059484,284.2159,0.23753022,6.0,-0.039725758,0.0,0.38,0.5,291.0,278.38,CSH,SH,0.0
2013,8,AU-Cpr,65.0,24.0,140.0,0.035643965,-0.004733048,286.77032,0.2185667,6.0,-0.07708285,0.0,0.36,0.5,294.98,279.68,CSH,SH,0.0
2013,9,AU-Cpr,93.0,33.0,200.0,0.030205088,-0.008285537,292.8897,0.19449711,6.0,-0.12550996,0.0,0.3,0.5,303.48,281.98,CSH,SH,0.0
2013,10,AU-Cpr,118.2,36.2,256.0,0.024779344,-0.0089842618,294.59774400000003,0.16643439200000001,6.0,-0.1581377932,0.0,0.262,0.43999999999999995,310.74,282.2,CSH,SH,1.0
2013,11,AU-Cpr,149.0,41.0,323.0,0.032679718,-0.010399394,297.34778,0.1403636,6.0,-0.14913966,0.0,0.29,0.5,314.0,284.36,CSH,SH,0.0
2013,12,AU-Cpr,150.0,46.0,323.0,0.034965836,-0.011874102,301.16547,0.14711933,6.0,-0.14536612,0.0,0.27,0.5,318.96,287.4,CSH,SH,0.0
2014,1,AU-Cpr,138.2,38.2,296.8,0.0462602766,-0.0111917482,301.875112,0.14782852000000002,6.0,-0.110000513,0.0,0.328,0.6,317.35200000000003,289.86400000000003,CSH,SH,1.0
2014,2,AU-Cpr,131.6,36.4,283.0,0.048101911799999994,-0.010280779,300.541114,0.15335488400000002,6.0,-0.10128440999999999,0.0,0.33799999999999997,0.6199999999999999,315.5,288.98400000000004,CSH,SH,1.0
2014,3,AU-Cpr,98.6,32.6,210.6,0.03907778,-0.007540440400000001,295.92560999999995,0.17271526,6.0,-0.0879167746,0.0,0.32599999999999996,0.5200000000000001,307.84,285.83599999999996,CSH,SH,1.0
2014,4,AU-Cpr,66.8,25.8,141.8,0.0259543676,-0.0051515966,290.788272,0.195231628,6.0,-0.0755703916,0.0,0.306,0.41999999999999993,299.952,281.988,CSH,SH,1.0
2014,5,AU-Cpr,50.0,25.0,104.0,-0.000773577,-0.003699511,288.70428,0.21959658,6.0,-0.09820169,0.0,0.19,0.2,297.52,281.86,CSH,SH,0.0
2014,6,AU-Cpr,39.0,20.0,81.0,0.001606885,-0.002745405,284.94434,0.23223265,6.0,-0.08008375,0.0,0.22,0.3,291.34,278.46,CSH,SH,0.0
2014,7,AU-Cpr,44.0,22.0,93.0,0.005516603,-0.003336921,283.86917,0.21413815,6.0,-0.09522467,0.0,0.26,0.3,293.14,276.64,CSH,SH,0.0
